sale_id,product_id,channel,region,quantity,discount_pct,returned_flag,date,customer_id
SALE-0002692,SKU-03764,Online,North,7,0.03,0,2025-04-26,CUST-001345
SALE-0002693,SKU-07695,Online,South,4,0.36,0,2024-12-26,CUST-004391
SALE-0002694,SKU-09283,Wholesale,West,9,0.32,0,2024-12-24,CUST-002527
SALE-0002695,SKU-02889,Retail,North,5,0.23,0,2025-06-06,CUST-006226
SALE-0002696,SKU-09915,Online,North,3,0.14,0,2024-10-16,CUST-002528
SALE-0002697,SKU-04444,Retail,North,5,0.37,0,2025-03-24,CUST-006384
SALE-0002698,SKU-04007,Online,North,1,0.12,0,2024-11-28,CUST-005189
SALE-0002699,SKU-01087,Online,East,4,0.04,0,2025-04-12,CUST-005910
SALE-0002700,SKU-06500,Online,East,9,0.05,0,2025-04-22,CUST-001746
SALE-0002701,SKU-01305,Retail,South,5,0.1,0,2025-05-25,CUST-001500
SALE-0002702,SKU-06511,Retail,East,3,0.01,0,2024-10-24,CUST-000086
SALE-0002703,SKU-01015,Retail,North,6,0.4,0,2024-12-05,CUST-005051
SALE-0002704,SKU-08413,Online,East,5,0.24,0,2025-05-19,CUST-007287
SALE-0002705,SKU-05849,Online,West,6,0.04,0,2024-08-07,CUST-005897
SALE-0002706,SKU-09319,Online,North,2,0.35,0,2024-09-13,CUST-004420
SALE-0002707,SKU-08665,Wholesale,North,6,0.49,0,2025-05-08,CUST-001675
SALE-0002708,SKU-05121,Online,South,8,0.15,0,2025-05-04,CUST-002171
SALE-0002709,SKU-00416,Online,North,6,0.45,0,2024-07-31,CUST-001431
SALE-0002710,SKU-01869,Online,East,5,0.4,0,2024-07-12,CUST-003071
SALE-0002711,SKU-04113,Retail,North,7,0.23,0,2024-08-02,CUST-007062
SALE-0002712,SKU-01534,Online,West,6,0.03,0,2024-09-09,CUST-007354
SALE-0002713,SKU-07923,Online,North,3,0.07,0,2025-02-18,CUST-009126
SALE-0002714,SKU-01463,Wholesale,South,4,0.4,1,2025-06-11,CUST-009089
SALE-0002715,SKU-07699,Retail,East,9,0.41,0,2025-02-12,CUST-008396
SALE-0002716,SKU-01866,Online,South,5,0.0,0,2025-07-02,CUST-006686
SALE-0002717,SKU-04010,Online,South,1,0.16,0,2025-03-27,CUST-001693
SALE-0002718,SKU-09929,Online,South,8,0.19,0,2025-06-12,CUST-000431
SALE-0002719,SKU-07974,Online,West,5,0.3,0,2024-12-22,CUST-001469
SALE-0002720,SKU-07711,Retail,East,1,0.09,0,2024-12-04,CUST-005799
SALE-0002721,SKU-08664,Online,East,3,0.12,0,2024-10-24,CUST-009081
SALE-0002722,SKU-03178,Online,North,6,0.5,0,2025-05-30,CUST-001525
SALE-0002723,SKU-02866,Online,North,7,0.38,0,2025-03-08,CUST-009781
SALE-0002724,SKU-03198,Online,East,1,0.4,0,2024-08-27,CUST-009799
SALE-0002725,SKU-02462,Online,South,4,0.46,0,2025-04-05,CUST-005316
SALE-0002726,SKU-07783,Online,East,6,0.48,0,2025-07-03,CUST-006312
SALE-0002727,SKU-03582,Retail,North,4,0.28,0,2024-08-04,CUST-000203
SALE-0002728,SKU-08693,Online,West,8,0.01,0,2024-12-01,CUST-004782
SALE-0002729,SKU-07995,Retail,North,5,0.45,0,2024-08-18,CUST-006780
SALE-0002730,SKU-00121,Retail,South,6,0.13,0,2025-06-23,CUST-006354
SALE-0002731,SKU-01776,Wholesale,East,3,0.37,0,2025-05-10,CUST-001388
SALE-0002732,SKU-00607,Online,North,4,0.2,1,2024-09-13,CUST-009168
SALE-0002733,SKU-08130,Online,East,6,0.41,1,2025-06-22,CUST-003978
SALE-0002734,SKU-07376,Wholesale,South,2,0.26,0,2025-06-01,CUST-009371
SALE-0002735,SKU-00820,Online,North,6,0.19,0,2025-01-06,CUST-008538
SALE-0002736,SKU-00784,Retail,South,7,0.03,0,2025-06-11,CUST-002779
SALE-0002737,SKU-01847,Online,West,8,0.49,0,2024-09-03,CUST-006238
SALE-0002738,SKU-07561,Online,West,4,0.35,0,2024-07-29,CUST-002778
SALE-0002739,SKU-00392,Online,South,8,0.18,0,2025-04-13,CUST-002275
SALE-0002740,SKU-07881,Wholesale,West,6,0.29,0,2024-11-09,CUST-004406
SALE-0002741,SKU-01133,Online,North,4,0.15,0,2025-03-14,CUST-004934
SALE-0002742,SKU-04446,Online,East,3,0.26,0,2025-02-17,CUST-004398
SALE-0002743,SKU-05319,Online,North,4,0.09,0,2024-10-21,CUST-008080
SALE-0002744,SKU-05563,Retail,North,3,0.36,0,2025-06-25,CUST-002391
SALE-0002745,SKU-04440,Retail,North,7,0.36,0,2025-01-18,CUST-001037
SALE-0002746,SKU-00677,Online,East,5,0.18,0,2024-11-03,CUST-002740
SALE-0002747,SKU-06252,Retail,East,2,0.41,0,2024-11-11,CUST-007122
SALE-0002748,SKU-00595,Online,South,6,0.35,0,2025-05-11,CUST-004522
SALE-0002749,SKU-03325,Online,South,8,0.15,0,2025-05-26,CUST-006900
SALE-0002750,SKU-06169,Online,West,5,0.01,0,2025-04-14,CUST-004912
SALE-0002751,SKU-06427,Retail,South,6,0.46,0,2025-07-06,CUST-007934
SALE-0002752,SKU-07731,Online,South,6,0.4,0,2025-03-13,CUST-001261
SALE-0002753,SKU-02935,Retail,East,2,0.02,0,2025-02-19,CUST-005917
SALE-0002754,SKU-05034,Wholesale,West,3,0.09,0,2025-06-07,CUST-004124
SALE-0002755,SKU-06764,Online,West,1,0.29,0,2024-08-16,CUST-004041
SALE-0002756,SKU-06087,Wholesale,East,7,0.18,0,2025-05-16,CUST-008124
SALE-0002757,SKU-04334,Wholesale,North,9,0.06,0,2025-06-13,CUST-009729
SALE-0002758,SKU-00840,Retail,North,6,0.37,0,2025-06-30,CUST-003204
SALE-0002759,SKU-02511,Online,South,5,0.5,0,2025-05-12,CUST-007502
SALE-0002760,SKU-04688,Retail,West,1,0.43,0,2025-03-27,CUST-001753
SALE-0002761,SKU-02888,Online,West,2,0.32,0,2024-08-20,CUST-002220
SALE-0002762,SKU-03044,Retail,East,7,0.24,0,2024-07-26,CUST-004992
SALE-0002763,SKU-01632,Online,South,5,0.26,0,2024-09-17,CUST-000111
SALE-0002764,SKU-01406,Online,East,6,0.22,0,2024-09-08,CUST-006484
SALE-0002765,SKU-07633,Online,South,3,0.42,0,2025-04-06,CUST-005444
SALE-0002766,SKU-06116,Online,East,9,0.35,0,2024-11-17,CUST-006225
SALE-0002767,SKU-06496,Online,East,2,0.44,0,2024-07-08,CUST-005400
SALE-0002768,SKU-02490,Retail,East,4,0.16,0,2025-05-22,CUST-007213
SALE-0002769,SKU-04491,Online,North,2,0.4,0,2024-11-19,CUST-005485
SALE-0002770,SKU-00006,Online,South,1,0.01,0,2025-04-08,CUST-007056
SALE-0002771,SKU-02582,Online,East,8,0.48,0,2025-03-20,CUST-009739
SALE-0002772,SKU-08412,Online,East,6,0.17,0,2025-03-15,CUST-002231
SALE-0002773,SKU-08204,Online,North,2,0.14,0,2025-03-10,CUST-004923
SALE-0002774,SKU-02843,Retail,North,1,0.24,0,2025-02-24,CUST-005254
SALE-0002775,SKU-05505,Online,East,4,0.02,0,2025-05-28,CUST-009884
SALE-0002776,SKU-06848,Online,East,6,0.37,0,2024-10-21,CUST-003291
SALE-0002777,SKU-08650,Online,North,2,0.38,0,2024-11-25,CUST-007849
SALE-0002778,SKU-08359,Online,East,5,0.04,0,2025-04-15,CUST-005148
SALE-0002779,SKU-07284,Wholesale,East,3,0.42,0,2024-11-17,CUST-002911
SALE-0002780,SKU-01974,Retail,South,9,0.46,0,2025-06-12,CUST-006525
SALE-0002781,SKU-02196,Online,West,4,0.38,0,2025-02-08,CUST-005229
SALE-0002782,SKU-07575,Online,East,5,0.32,0,2024-09-20,CUST-004776
SALE-0002783,SKU-08144,Retail,South,3,0.41,0,2024-07-14,CUST-008045
SALE-0002784,SKU-07553,Online,North,5,0.47,0,2025-06-01,CUST-009436
SALE-0002785,SKU-03829,Online,West,5,0.48,0,2025-01-29,CUST-003972
SALE-0002786,SKU-05086,Online,North,5,0.16,0,2025-05-16,CUST-005340
SALE-0002787,SKU-04738,Online,East,7,0.01,0,2024-12-30,CUST-006162
SALE-0002788,SKU-00240,Retail,West,4,0.2,0,2025-01-28,CUST-004593
SALE-0002789,SKU-09109,Online,West,5,0.48,0,2024-09-04,CUST-006438
SALE-0002790,SKU-02953,Online,West,4,0.12,0,2025-01-22,CUST-005981
SALE-0002791,SKU-00856,Online,South,5,0.41,0,2024-10-15,CUST-001866
SALE-0002792,SKU-03239,Online,East,4,0.29,0,2025-05-08,CUST-009239
SALE-0002793,SKU-00554,Wholesale,East,3,0.36,0,2024-12-23,CUST-003274
SALE-0002794,SKU-08135,Online,South,4,0.33,0,2024-11-22,CUST-009704
SALE-0002795,SKU-09421,Retail,South,6,0.34,0,2024-07-29,CUST-008940
SALE-0002796,SKU-08387,Wholesale,North,3,0.12,0,2024-10-14,CUST-002948
SALE-0002797,SKU-07339,Online,North,2,0.35,0,2025-03-06,CUST-009013
SALE-0002798,SKU-05995,Online,West,9,0.35,0,2025-06-05,CUST-000441
SALE-0002799,SKU-09618,Online,West,4,0.14,0,2025-03-12,CUST-007564
SALE-0002800,SKU-02694,Retail,East,9,0.41,0,2025-06-03,CUST-003435
SALE-0002801,SKU-01972,Online,West,3,0.13,0,2024-09-20,CUST-007184
SALE-0002802,SKU-05403,Online,West,5,0.37,0,2025-05-16,CUST-004774
SALE-0002803,SKU-08692,Wholesale,South,1,0.24,0,2024-10-04,CUST-001134
SALE-0002804,SKU-04115,Retail,West,4,0.0,0,2025-01-08,CUST-006704
SALE-0002805,SKU-03774,Retail,North,1,0.42,1,2024-07-18,CUST-008181
SALE-0002806,SKU-03648,Wholesale,West,1,0.01,1,2024-08-30,CUST-002281
SALE-0002807,SKU-07910,Wholesale,West,6,0.38,0,2024-12-16,CUST-004962
SALE-0002808,SKU-02867,Online,East,9,0.32,0,2025-02-20,CUST-003966
SALE-0002809,SKU-00687,Online,East,4,0.12,0,2025-01-16,CUST-004140
SALE-0002810,SKU-02068,Wholesale,East,8,0.47,0,2024-07-10,CUST-002526
SALE-0002811,SKU-05908,Online,South,7,0.11,0,2024-12-09,CUST-006933
SALE-0002812,SKU-00448,Wholesale,North,5,0.21,0,2025-03-20,CUST-006177
SALE-0002813,SKU-09959,Retail,North,7,0.1,0,2025-01-08,CUST-001212
SALE-0002814,SKU-09317,Online,South,9,0.46,0,2024-11-20,CUST-007358
SALE-0002815,SKU-00294,Online,North,9,0.46,0,2024-07-27,CUST-009797
SALE-0002816,SKU-04161,Online,North,1,0.15,0,2025-01-07,CUST-007852
SALE-0002817,SKU-02547,Online,North,1,0.32,0,2024-07-08,CUST-009540
SALE-0002818,SKU-08268,Online,South,2,0.21,0,2025-03-11,CUST-006567
SALE-0002819,SKU-07045,Online,North,4,0.38,0,2024-09-27,CUST-008756
SALE-0002820,SKU-03776,Retail,West,9,0.35,0,2025-04-24,CUST-008301
SALE-0002821,SKU-09492,Online,South,8,0.12,0,2025-04-20,CUST-006854
SALE-0002822,SKU-04179,Retail,South,1,0.44,0,2024-10-09,CUST-008908
SALE-0002823,SKU-03535,Wholesale,West,7,0.16,0,2025-02-03,CUST-000603
SALE-0002824,SKU-02054,Online,West,9,0.18,0,2024-08-15,CUST-005891
SALE-0002825,SKU-07113,Online,West,5,0.01,0,2025-05-19,CUST-008797
SALE-0002826,SKU-01700,Online,East,1,0.48,0,2024-07-09,CUST-009730
SALE-0002827,SKU-02519,Wholesale,North,1,0.11,0,2024-07-17,CUST-001393
SALE-0002828,SKU-09930,Retail,South,2,0.35,0,2024-11-13,CUST-001792
SALE-0002829,SKU-05569,Retail,South,1,0.15,1,2024-10-18,CUST-004068
SALE-0002830,SKU-06833,Retail,East,7,0.39,1,2024-12-26,CUST-005817
SALE-0002831,SKU-08562,Online,North,5,0.03,0,2025-02-13,CUST-002726
SALE-0002832,SKU-03740,Online,North,6,0.02,0,2024-08-21,CUST-000726
SALE-0002833,SKU-04374,Wholesale,South,3,0.44,0,2025-05-16,CUST-009228
SALE-0002834,SKU-00340,Retail,North,4,0.33,0,2025-02-19,CUST-006548
SALE-0002835,SKU-02863,Retail,West,8,0.27,0,2024-10-12,CUST-005433
SALE-0002836,SKU-00614,Retail,North,6,0.42,0,2025-03-24,CUST-007053
SALE-0002837,SKU-01104,Online,North,3,0.37,0,2024-07-28,CUST-001736
SALE-0002838,SKU-08985,Online,South,6,0.12,0,2025-01-29,CUST-000173
SALE-0002839,SKU-06747,Online,South,8,0.32,0,2024-08-10,CUST-001616
SALE-0002840,SKU-08259,Online,West,9,0.01,0,2024-07-15,CUST-004240
SALE-0002841,SKU-04512,Online,North,1,0.33,0,2024-12-26,CUST-003638
SALE-0002842,SKU-07313,Online,West,5,0.4,0,2024-09-01,CUST-008367
SALE-0002843,SKU-05406,Online,North,6,0.22,0,2025-02-26,CUST-008500
SALE-0002844,SKU-00571,Online,North,2,0.19,0,2025-02-04,CUST-009143
SALE-0002845,SKU-08732,Online,West,5,0.19,0,2025-03-30,CUST-009512
SALE-0002846,SKU-05357,Online,South,9,0.01,0,2025-04-23,CUST-009425
SALE-0002847,SKU-00117,Online,East,6,0.12,0,2024-07-24,CUST-003622
SALE-0002848,SKU-07225,Retail,North,6,0.02,0,2025-01-20,CUST-007304
SALE-0002849,SKU-03032,Retail,West,1,0.33,0,2025-06-28,CUST-006130
SALE-0002850,SKU-03457,Retail,East,4,0.24,0,2025-02-08,CUST-006409
SALE-0002851,SKU-03052,Online,North,3,0.2,0,2025-02-19,CUST-007587
SALE-0002852,SKU-09827,Retail,North,3,0.4,0,2025-06-15,CUST-009644
SALE-0002853,SKU-08434,Wholesale,North,3,0.49,0,2024-11-29,CUST-008200
SALE-0002854,SKU-08657,Online,East,4,0.36,0,2025-05-29,CUST-002470
SALE-0002855,SKU-07808,Retail,West,5,0.04,0,2024-08-21,CUST-005652
SALE-0002856,SKU-07303,Online,South,8,0.22,0,2025-05-23,CUST-000403
SALE-0002857,SKU-01879,Online,South,6,0.18,1,2025-01-04,CUST-007910
SALE-0002858,SKU-04882,Online,South,7,0.44,0,2025-05-03,CUST-001713
SALE-0002859,SKU-04637,Retail,East,3,0.3,0,2024-11-02,CUST-004841
SALE-0002860,SKU-02535,Online,South,9,0.5,0,2024-08-31,CUST-006816
SALE-0002861,SKU-03810,Retail,North,7,0.33,1,2025-06-01,CUST-001407
SALE-0002862,SKU-08764,Online,West,9,0.04,0,2025-07-05,CUST-001902
SALE-0002863,SKU-05606,Online,North,9,0.37,0,2024-08-13,CUST-002322
SALE-0002864,SKU-07734,Online,East,9,0.18,0,2024-09-22,CUST-005708
SALE-0002865,SKU-03642,Online,South,4,0.14,0,2024-09-27,CUST-005111
SALE-0002866,SKU-00657,Online,South,8,0.29,0,2024-12-31,CUST-005621
SALE-0002867,SKU-03152,Online,East,5,0.33,0,2024-11-16,CUST-007461
SALE-0002868,SKU-09141,Online,West,1,0.43,0,2024-08-30,CUST-003390
SALE-0002869,SKU-04111,Online,North,6,0.12,0,2025-03-25,CUST-008538
SALE-0002870,SKU-07208,Online,East,6,0.26,0,2024-07-28,CUST-007913
SALE-0002871,SKU-00307,Online,North,5,0.28,0,2025-05-29,CUST-005707
SALE-0002872,SKU-08897,Retail,North,7,0.22,0,2025-02-19,CUST-007802
SALE-0002873,SKU-04493,Online,North,4,0.01,1,2024-07-17,CUST-001600
SALE-0002874,SKU-08870,Online,North,1,0.27,0,2025-01-21,CUST-007179
SALE-0002875,SKU-08403,Online,South,5,0.16,0,2024-10-04,CUST-007413
SALE-0002876,SKU-04495,Online,West,2,0.06,0,2024-08-18,CUST-005226
SALE-0002877,SKU-01397,Online,South,6,0.36,0,2024-08-27,CUST-001101
SALE-0002878,SKU-03461,Online,East,4,0.36,0,2025-07-02,CUST-004920
SALE-0002879,SKU-04354,Online,East,2,0.45,0,2025-02-27,CUST-000733
SALE-0002880,SKU-02163,Online,South,2,0.02,0,2024-10-21,CUST-001886
SALE-0002881,SKU-07677,Online,North,2,0.13,0,2025-04-01,CUST-000371
SALE-0002882,SKU-04545,Online,South,1,0.32,0,2025-03-22,CUST-005621
SALE-0002883,SKU-03149,Retail,West,5,0.43,0,2024-11-12,CUST-001792
SALE-0002884,SKU-00828,Retail,East,4,0.07,0,2025-02-16,CUST-002693
SALE-0002885,SKU-02656,Retail,North,5,0.12,0,2025-06-25,CUST-003997
SALE-0002886,SKU-06712,Online,South,6,0.28,0,2025-03-08,CUST-008455
SALE-0002887,SKU-08692,Online,South,5,0.07,0,2025-01-27,CUST-002859
SALE-0002888,SKU-09254,Retail,North,2,0.12,0,2025-01-10,CUST-009043
SALE-0002889,SKU-07865,Wholesale,North,8,0.3,0,2025-05-29,CUST-002624
SALE-0002890,SKU-07526,Retail,East,9,0.19,0,2025-06-03,CUST-005423
SALE-0002891,SKU-05171,Online,East,7,0.31,0,2024-12-02,CUST-009173
SALE-0002892,SKU-03497,Online,East,7,0.22,0,2025-04-01,CUST-006986
SALE-0002893,SKU-06095,Retail,North,3,0.46,0,2025-02-02,CUST-007571
SALE-0002894,SKU-04223,Online,East,3,0.45,0,2024-12-07,CUST-003799
SALE-0002895,SKU-09319,Online,South,2,0.5,0,2025-04-13,CUST-006637
SALE-0002896,SKU-01990,Online,West,4,0.04,0,2025-03-24,CUST-003023
SALE-0002897,SKU-06580,Retail,East,9,0.26,1,2024-12-04,CUST-003054
SALE-0002898,SKU-05505,Online,South,4,0.24,0,2024-11-28,CUST-007081
SALE-0002899,SKU-04181,Retail,West,1,0.33,0,2024-12-20,CUST-006482
SALE-0002900,SKU-01383,Retail,South,5,0.11,0,2024-12-21,CUST-000479
SALE-0002901,SKU-04168,Online,West,2,0.02,0,2024-08-22,CUST-003233
SALE-0002902,SKU-03167,Online,North,8,0.41,0,2025-01-16,CUST-007366
SALE-0002903,SKU-02636,Online,South,4,0.5,0,2024-12-13,CUST-009703
SALE-0002904,SKU-05546,Online,North,9,0.15,0,2024-07-30,CUST-007038
SALE-0002905,SKU-09222,Online,North,5,0.39,0,2025-05-12,CUST-006371
SALE-0002906,SKU-05210,Retail,South,9,0.26,0,2024-08-12,CUST-000073
SALE-0002907,SKU-09811,Retail,North,1,0.35,0,2024-11-16,CUST-003520
SALE-0002908,SKU-09428,Retail,South,2,0.19,1,2025-01-19,CUST-003372
SALE-0002909,SKU-05383,Online,South,7,0.33,0,2024-09-27,CUST-004561
SALE-0002910,SKU-03984,Online,East,1,0.18,0,2025-04-13,CUST-001026
SALE-0002911,SKU-01406,Online,West,9,0.12,0,2025-01-21,CUST-009460
SALE-0002912,SKU-07738,Retail,South,3,0.05,0,2025-06-21,CUST-001668
SALE-0002913,SKU-06201,Online,South,7,0.08,0,2025-01-25,CUST-008797
SALE-0002914,SKU-05743,Online,West,4,0.12,0,2025-02-18,CUST-003064
SALE-0002915,SKU-06712,Online,North,1,0.36,0,2025-01-10,CUST-005994
SALE-0002916,SKU-09740,Online,North,4,0.38,0,2025-06-22,CUST-005341
SALE-0002917,SKU-01885,Online,North,8,0.11,0,2024-09-20,CUST-003229
SALE-0002918,SKU-05173,Retail,North,9,0.45,0,2025-01-17,CUST-007497
SALE-0002919,SKU-02185,Wholesale,North,1,0.2,0,2024-12-25,CUST-001868
SALE-0002920,SKU-06318,Online,South,8,0.4,0,2025-03-25,CUST-004299
SALE-0002921,SKU-07004,Retail,East,6,0.11,0,2024-09-18,CUST-008020
SALE-0002922,SKU-08411,Retail,East,7,0.36,0,2024-08-30,CUST-008647
SALE-0002923,SKU-07431,Retail,East,2,0.22,0,2024-12-06,CUST-005135
SALE-0002924,SKU-04351,Online,North,2,0.06,0,2024-11-17,CUST-009781
SALE-0002925,SKU-09004,Online,West,6,0.04,0,2025-05-31,CUST-006368
SALE-0002926,SKU-08462,Retail,West,8,0.08,0,2024-12-26,CUST-006432
SALE-0002927,SKU-06368,Wholesale,East,5,0.34,0,2024-08-18,CUST-009618
SALE-0002928,SKU-04700,Retail,South,1,0.18,0,2025-02-21,CUST-001872
SALE-0002929,SKU-09379,Online,North,1,0.49,0,2024-11-05,CUST-005701
SALE-0002930,SKU-01734,Retail,South,4,0.33,0,2025-01-19,CUST-005767
SALE-0002931,SKU-02968,Wholesale,East,4,0.01,0,2024-12-23,CUST-007502
SALE-0002932,SKU-00073,Online,West,9,0.06,0,2025-01-17,CUST-002827
SALE-0002933,SKU-04994,Online,South,1,0.38,0,2024-10-21,CUST-004874
SALE-0002934,SKU-06118,Retail,South,8,0.14,0,2024-09-27,CUST-009670
SALE-0002935,SKU-07886,Retail,North,1,0.42,0,2025-01-18,CUST-001389
SALE-0002936,SKU-05043,Online,West,6,0.29,0,2025-05-17,CUST-002195
SALE-0002937,SKU-08062,Online,West,7,0.28,0,2024-08-18,CUST-005132
SALE-0002938,SKU-00631,Retail,North,4,0.04,0,2024-11-12,CUST-001932
SALE-0002939,SKU-05604,Wholesale,East,3,0.03,0,2024-12-12,CUST-003909
SALE-0002940,SKU-00878,Online,East,3,0.0,0,2024-10-08,CUST-005004
SALE-0002941,SKU-08949,Retail,West,8,0.43,0,2025-04-14,CUST-001917
SALE-0002942,SKU-04294,Online,South,6,0.44,0,2024-08-05,CUST-003000
SALE-0002943,SKU-09643,Online,South,6,0.26,0,2025-02-22,CUST-006117
SALE-0002944,SKU-02541,Wholesale,South,8,0.16,0,2024-11-21,CUST-002317
SALE-0002945,SKU-00082,Wholesale,West,7,0.29,0,2024-12-23,CUST-008370
SALE-0002946,SKU-01332,Online,North,3,0.26,0,2025-01-03,CUST-006365
SALE-0002947,SKU-09915,Retail,East,4,0.45,0,2024-07-26,CUST-006853
SALE-0002948,SKU-07956,Retail,North,1,0.12,0,2025-01-30,CUST-009772
SALE-0002949,SKU-00357,Wholesale,South,2,0.48,0,2024-09-25,CUST-002259
SALE-0002950,SKU-09512,Online,East,7,0.02,0,2025-03-29,CUST-009418
SALE-0002951,SKU-00580,Wholesale,West,4,0.4,0,2024-07-25,CUST-006287
SALE-0002952,SKU-00646,Online,North,6,0.43,0,2024-11-21,CUST-006932
SALE-0002953,SKU-06264,Retail,East,5,0.11,0,2024-12-08,CUST-003044
SALE-0002954,SKU-08500,Retail,West,2,0.02,0,2024-11-17,CUST-007974
SALE-0002955,SKU-00234,Retail,North,2,0.17,0,2024-12-25,CUST-008805
SALE-0002956,SKU-01035,Online,East,5,0.02,0,2025-06-03,CUST-002839
SALE-0002957,SKU-06018,Retail,North,7,0.13,0,2024-10-02,CUST-009092
SALE-0002958,SKU-05122,Online,East,6,0.01,0,2024-10-15,CUST-002734
SALE-0002959,SKU-01736,Online,East,6,0.16,0,2024-12-30,CUST-008023
SALE-0002960,SKU-04278,Retail,East,1,0.19,0,2025-01-07,CUST-004733
SALE-0002961,SKU-00942,Online,East,3,0.01,0,2025-01-05,CUST-002299
SALE-0002962,SKU-00350,Online,West,5,0.22,0,2025-01-28,CUST-003066
SALE-0002963,SKU-01406,Retail,South,6,0.45,0,2025-02-22,CUST-005155
SALE-0002964,SKU-07465,Retail,South,6,0.44,0,2024-07-18,CUST-007390
SALE-0002965,SKU-01546,Online,South,7,0.42,0,2025-05-27,CUST-000879
SALE-0002966,SKU-04321,Online,North,4,0.27,0,2024-11-23,CUST-005883
SALE-0002967,SKU-09944,Online,North,3,0.13,0,2025-05-05,CUST-000158
SALE-0002968,SKU-01747,Online,West,7,0.09,0,2024-10-12,CUST-007940
SALE-0002969,SKU-07897,Retail,East,8,0.28,0,2024-12-26,CUST-002237
SALE-0002970,SKU-01355,Retail,East,2,0.07,0,2024-10-08,CUST-003197
SALE-0002971,SKU-07331,Wholesale,West,6,0.09,0,2024-11-13,CUST-006291
SALE-0002972,SKU-04289,Online,South,1,0.19,0,2025-01-30,CUST-009201
SALE-0002973,SKU-09361,Online,West,9,0.19,0,2024-12-19,CUST-008282
SALE-0002974,SKU-04767,Retail,South,7,0.0,0,2024-08-04,CUST-008110
SALE-0002975,SKU-05958,Online,East,8,0.48,0,2025-05-21,CUST-006704
SALE-0002976,SKU-06836,Retail,North,4,0.41,0,2024-11-24,CUST-008057
SALE-0002977,SKU-02586,Online,North,8,0.29,0,2024-12-07,CUST-006810
SALE-0002978,SKU-04708,Retail,East,8,0.08,0,2025-07-08,CUST-007273
SALE-0002979,SKU-00901,Online,West,8,0.09,0,2025-01-06,CUST-008007
SALE-0002980,SKU-03342,Wholesale,West,5,0.34,0,2024-11-01,CUST-002741
SALE-0002981,SKU-07695,Online,East,9,0.15,0,2025-01-08,CUST-001355
SALE-0002982,SKU-00128,Online,East,4,0.34,0,2024-11-09,CUST-009264
SALE-0002983,SKU-01676,Online,South,3,0.47,0,2024-07-12,CUST-000506
SALE-0002984,SKU-01778,Retail,North,8,0.42,0,2024-10-27,CUST-003614
SALE-0002985,SKU-05166,Wholesale,West,7,0.36,0,2024-10-24,CUST-004786
SALE-0002986,SKU-08426,Retail,South,7,0.26,0,2024-08-12,CUST-000536
SALE-0002987,SKU-00584,Retail,South,6,0.09,0,2025-05-21,CUST-004504
SALE-0002988,SKU-01467,Online,South,2,0.42,0,2025-02-21,CUST-003684
SALE-0002989,SKU-08695,Online,East,6,0.11,1,2024-11-07,CUST-008809
SALE-0002990,SKU-06751,Online,East,4,0.39,0,2025-04-22,CUST-004730
SALE-0002991,SKU-01156,Retail,North,5,0.1,0,2025-05-06,CUST-002756
SALE-0002992,SKU-09692,Online,East,5,0.38,0,2024-09-25,CUST-007493
SALE-0002993,SKU-07961,Retail,West,8,0.08,0,2025-05-06,CUST-009268
SALE-0002994,SKU-00936,Wholesale,North,5,0.14,0,2024-10-29,CUST-008116
SALE-0002995,SKU-00356,Online,North,8,0.04,0,2025-07-08,CUST-009007
SALE-0002996,SKU-01995,Online,East,9,0.08,0,2025-03-28,CUST-008370
SALE-0002997,SKU-05157,Online,East,8,0.02,0,2024-09-23,CUST-001855
SALE-0002998,SKU-06282,Online,South,2,0.09,0,2025-01-01,CUST-009384
SALE-0002999,SKU-09638,Retail,South,4,0.27,0,2025-04-27,CUST-001872
SALE-0003000,SKU-07410,Online,North,8,0.48,0,2025-01-03,CUST-004390
SALE-0003001,SKU-05365,Online,South,5,0.01,0,2025-06-30,CUST-008899
SALE-0003002,SKU-03975,Online,North,2,0.31,0,2024-09-26,CUST-006011
SALE-0003003,SKU-02505,Online,West,7,0.45,0,2025-03-27,CUST-008881
SALE-0003004,SKU-02147,Online,South,6,0.16,0,2025-01-03,CUST-000682
SALE-0003005,SKU-07670,Online,North,1,0.31,0,2025-03-22,CUST-007232
SALE-0003006,SKU-07305,Online,West,9,0.32,0,2025-03-24,CUST-008952
SALE-0003007,SKU-01211,Retail,West,3,0.44,0,2025-05-16,CUST-003581
SALE-0003008,SKU-06180,Wholesale,South,3,0.18,0,2024-08-24,CUST-006966
SALE-0003009,SKU-08822,Retail,East,9,0.15,0,2025-04-22,CUST-001678
SALE-0003010,SKU-04883,Online,West,8,0.2,1,2025-05-13,CUST-004056
SALE-0003011,SKU-06825,Online,South,1,0.01,0,2025-06-23,CUST-004878
SALE-0003012,SKU-06199,Online,South,4,0.31,0,2025-01-13,CUST-000529
SALE-0003013,SKU-09687,Online,North,2,0.23,0,2025-01-19,CUST-007369
SALE-0003014,SKU-01108,Wholesale,South,7,0.07,0,2024-08-30,CUST-004306
SALE-0003015,SKU-04987,Online,South,9,0.36,0,2024-11-24,CUST-005712
SALE-0003016,SKU-03435,Online,North,4,0.2,0,2024-11-17,CUST-001426
SALE-0003017,SKU-08024,Retail,North,2,0.15,0,2025-04-07,CUST-007194
SALE-0003018,SKU-02816,Wholesale,North,5,0.49,0,2024-10-28,CUST-001924
