product_id,unit_cost,mrp,category,launch_date
SKU-02081,62.23,622.82,Grocery,2025-06-09
SKU-02082,79.34,663.03,Home & Kitchen,2024-08-24
SKU-02083,258.77,146.55,Home & Kitchen,2023-10-22
SKU-02084,459.15,289.93,Apparel,2023-06-18
SKU-02085,292.42,166.9,Electronics,2022-09-02
SKU-02086,274.02,360.02,Home & Kitchen,2023-10-05
SKU-02087,97.46,664.7,Apparel,2023-11-10
SKU-02088,345.55,609.57,Beauty,2023-03-15
SKU-02089,419.95,650.93,Apparel,2022-12-19
SKU-02090,221.19,594.33,Home & Kitchen,2025-03-30
SKU-02091,399.03,345.73,Apparel,2023-02-06
SKU-02092,484.01,320.06,Grocery,2022-10-01
SKU-02093,141.69,223.35,Apparel,2022-07-22
SKU-02094,285.5,864.16,Electronics,2024-10-18
SKU-02095,179.21,654.83,Grocery,2025-04-04
SKU-02096,406.78,267.86,Home & Kitchen,2024-12-19
SKU-02097,309.92,259.49,Home & Kitchen,2022-11-29
SKU-02098,335.56,885.73,Home & Kitchen,2024-04-16
SKU-02099,409.06,768.46,Grocery,2023-07-08
SKU-02100,228.19,693.46,Apparel,2023-01-14
SKU-02101,461.79,466.18,Electronics,2024-08-23
SKU-02102,289.86,335.78,Grocery,2023-10-09
SKU-02103,121.08,981.51,Electronics,2023-02-10
SKU-02104,363.15,817.52,Grocery,2023-10-01
SKU-02105,406.97,371.6,Electronics,2025-04-23
SKU-02106,192.54,862.81,Apparel,2023-05-04
SKU-02107,435.73,783.04,Electronics,2025-02-17
SKU-02108,457.76,367.37,Home & Kitchen,2024-01-11
SKU-02109,174.61,483.9,Home & Kitchen,2025-02-16
SKU-02110,492.58,267.36,Electronics,2022-11-13
SKU-02111,113.32,199.95,Apparel,2025-06-06
SKU-02112,140.91,750.49,Beauty,2023-12-08
SKU-02113,132.9,340.76,Apparel,2023-08-05
SKU-02114,452.3,838.05,Grocery,2025-05-17
SKU-02115,344.43,996.05,Beauty,2024-12-07
SKU-02116,118.45,168.96,Beauty,2023-09-21
SKU-02117,248.15,525.73,Grocery,2024-10-24
SKU-02118,326.88,821.86,Apparel,2024-11-12
SKU-02119,87.56,810.06,Beauty,2023-02-13
SKU-02120,447.09,784.0,Grocery,2025-03-23
SKU-02121,411.62,414.1,Grocery,2025-03-05
SKU-02122,277.34,508.47,Electronics,2024-12-02
SKU-02123,485.21,635.47,Beauty,2023-07-17
SKU-02124,237.99,976.55,Grocery,2023-01-21
SKU-02125,492.85,394.79,Grocery,2025-04-09
SKU-02126,350.56,930.83,Electronics,2024-12-07
SKU-02127,335.6,342.42,Electronics,2023-06-01
SKU-02128,124.68,990.17,Beauty,2023-08-08
SKU-02129,446.87,703.24,Home & Kitchen,2022-10-08
SKU-02130,242.37,517.16,Apparel,2022-10-08
SKU-02131,123.01,652.05,Grocery,2022-12-03
SKU-02132,55.67,345.28,Electronics,2023-12-08
SKU-02133,301.89,346.76,Apparel,2023-04-06
SKU-02134,287.33,202.2,Apparel,2022-09-02
SKU-02135,373.71,202.65,Apparel,2022-12-24
SKU-02136,450.62,412.9,Apparel,2024-05-12
SKU-02137,85.73,786.57,Electronics,2024-02-15
SKU-02138,379.17,647.17,Electronics,2022-10-25
SKU-02139,134.34,192.33,Home & Kitchen,2025-04-11
SKU-02140,436.18,867.01,Beauty,2023-02-04
SKU-02141,418.58,641.23,Home & Kitchen,2022-09-12
SKU-02142,293.36,964.77,Electronics,2024-02-27
SKU-02143,369.61,703.17,Electronics,2023-01-21
SKU-02144,191.46,257.66,Grocery,2024-09-30
SKU-02145,262.03,526.41,Beauty,2024-05-21
SKU-02146,419.74,683.65,Apparel,2022-12-16
SKU-02147,256.67,125.44,Electronics,2025-04-19
SKU-02148,211.01,113.42,Home & Kitchen,2024-11-18
SKU-02149,272.4,216.46,Grocery,2025-06-20
SKU-02150,422.71,326.5,Apparel,2023-12-10
SKU-02151,200.84,486.59,Home & Kitchen,2023-09-11
SKU-02152,128.19,538.7,Grocery,2022-11-10
SKU-02153,370.41,224.22,Beauty,2022-12-01
SKU-02154,421.69,706.05,Electronics,2023-02-24
SKU-02155,95.29,636.52,Beauty,2025-01-05
SKU-02156,157.94,365.02,Apparel,2023-07-20
SKU-02157,113.89,112.29,Grocery,2025-01-17
SKU-02158,206.57,169.88,Home & Kitchen,2025-03-30
SKU-02159,252.66,452.53,Apparel,2024-05-03
SKU-02160,386.97,238.58,Home & Kitchen,2023-12-07
SKU-02161,343.02,439.14,Apparel,2025-01-15
SKU-02162,329.42,665.36,Electronics,2025-03-12
SKU-02163,208.57,592.51,Apparel,2024-07-08
SKU-02164,428.65,308.06,Home & Kitchen,2024-02-24
SKU-02165,262.08,409.44,Electronics,2025-04-26
SKU-02166,490.6,652.63,Beauty,2023-10-19
SKU-02167,335.36,874.77,Electronics,2023-12-29
SKU-02168,106.82,777.89,Apparel,2024-01-10
SKU-02169,354.28,598.06,Electronics,2022-09-25
SKU-02170,196.3,426.06,Home & Kitchen,2023-07-08
SKU-02171,358.85,428.55,Apparel,2025-05-17
SKU-02172,81.34,891.48,Apparel,2023-02-07
SKU-02173,128.7,135.32,Electronics,2025-02-18
SKU-02174,435.08,989.18,Electronics,2023-03-09
SKU-02175,152.23,697.94,Grocery,2022-10-20
SKU-02176,426.67,713.02,Home & Kitchen,2023-10-05
SKU-02177,175.67,134.2,Apparel,2022-10-29
SKU-02178,339.3,644.98,Electronics,2022-09-01
SKU-02179,362.37,536.3,Grocery,2022-12-01
SKU-02180,280.69,195.2,Electronics,2023-12-18
SKU-02181,187.39,350.13,Beauty,2023-06-19
SKU-02182,145.69,901.28,Apparel,2023-07-03
SKU-02183,64.94,594.99,Apparel,2025-05-01
SKU-02184,186.78,472.07,Grocery,2022-11-07
SKU-02185,343.92,165.41,Grocery,2025-02-05
SKU-02186,472.24,742.71,Apparel,2025-02-11
SKU-02187,442.04,732.57,Apparel,2025-06-02
SKU-02188,394.73,652.64,Apparel,2024-12-18
SKU-02189,404.8,559.24,Beauty,2024-06-13
SKU-02190,349.24,490.41,Home & Kitchen,2023-03-24
SKU-02191,167.13,633.94,Electronics,2024-08-19
SKU-02192,458.24,310.06,Electronics,2024-03-07
SKU-02193,351.83,947.13,Electronics,2023-06-29
SKU-02194,302.2,629.92,Electronics,2023-09-24
SKU-02195,99.95,380.07,Electronics,2022-10-07
SKU-02196,251.17,504.71,Home & Kitchen,2022-09-19
SKU-02197,257.16,825.12,Electronics,2024-08-25
SKU-02198,439.05,245.45,Apparel,2025-05-24
SKU-02199,295.99,363.55,Home & Kitchen,2023-10-25
SKU-02200,221.18,711.56,Electronics,2024-10-14
SKU-02201,489.56,383.94,Electronics,2022-12-25
SKU-02202,99.82,813.25,Electronics,2025-05-15
SKU-02203,240.15,217.41,Electronics,2024-08-24
SKU-02204,68.91,786.42,Grocery,2025-06-21
SKU-02205,382.96,161.52,Home & Kitchen,2025-01-14
SKU-02206,463.13,111.33,Electronics,2023-01-20
SKU-02207,176.02,908.4,Apparel,2025-04-18
SKU-02208,436.25,623.21,Electronics,2024-09-09
SKU-02209,181.5,416.64,Home & Kitchen,2025-05-05
SKU-02210,459.85,309.34,Home & Kitchen,2025-03-31
SKU-02211,389.28,655.2,Apparel,2023-08-16
SKU-02212,412.21,558.1,Apparel,2023-01-10
SKU-02213,58.1,992.44,Electronics,2025-02-04
SKU-02214,483.26,984.89,Grocery,2023-05-27
SKU-02215,377.0,671.52,Grocery,2024-01-06
SKU-02216,187.14,498.58,Beauty,2023-12-01
SKU-02217,423.23,542.03,Electronics,2022-09-12
SKU-02218,176.68,714.23,Grocery,2025-05-17
SKU-02219,442.74,191.42,Grocery,2024-12-22
SKU-02220,100.66,395.52,Beauty,2022-09-13
SKU-02221,366.66,167.75,Electronics,2024-01-16
SKU-02222,293.31,166.02,Grocery,2024-01-17
SKU-02223,93.44,276.26,Electronics,2024-03-10
SKU-02224,158.85,536.73,Home & Kitchen,2023-02-26
SKU-02225,55.58,806.3,Apparel,2022-11-18
SKU-02226,260.95,536.95,Grocery,2023-09-09
SKU-02227,185.57,401.93,Grocery,2023-08-19
SKU-02228,319.26,174.12,Apparel,2024-01-23
SKU-02229,183.76,595.27,Home & Kitchen,2024-02-21
SKU-02230,184.96,344.14,Electronics,2022-12-30
SKU-02231,384.44,653.44,Apparel,2023-02-10
SKU-02232,71.66,979.47,Apparel,2023-04-22
SKU-02233,456.3,200.18,Electronics,2024-08-28
SKU-02234,433.52,290.91,Grocery,2023-06-04
SKU-02235,350.51,525.79,Electronics,2024-04-03
SKU-02236,316.95,971.75,Home & Kitchen,2022-10-02
SKU-02237,451.54,794.63,Grocery,2022-11-30
SKU-02238,133.4,908.41,Beauty,2024-07-07
SKU-02239,85.54,400.34,Grocery,2023-05-30
SKU-02240,157.78,992.83,Electronics,2022-11-14
SKU-02241,407.56,192.55,Grocery,2023-08-24
SKU-02242,65.6,147.68,Electronics,2024-06-03
SKU-02243,312.26,870.04,Beauty,2022-08-01
SKU-02244,497.95,934.54,Grocery,2023-07-17
SKU-02245,435.06,181.53,Grocery,2024-09-27
SKU-02246,284.65,202.08,Electronics,2025-04-17
SKU-02247,78.64,129.86,Home & Kitchen,2024-07-26
SKU-02248,424.12,194.06,Grocery,2024-01-17
SKU-02249,319.54,288.48,Grocery,2022-12-05
SKU-02250,101.72,973.07,Electronics,2025-02-09
SKU-02251,92.24,701.07,Beauty,2025-05-23
SKU-02252,459.33,800.7,Electronics,2023-09-05
SKU-02253,351.14,798.53,Home & Kitchen,2025-06-18
SKU-02254,423.18,581.57,Home & Kitchen,2025-02-26
SKU-02255,445.54,817.74,Electronics,2022-11-30
SKU-02256,307.3,636.23,Electronics,2023-12-09
SKU-02257,282.85,383.09,Grocery,2024-04-10
SKU-02258,243.69,605.0,Apparel,2023-12-05
SKU-02259,192.63,580.16,Electronics,2025-02-01
SKU-02260,245.57,841.11,Grocery,2023-08-16
SKU-02261,398.25,983.55,Grocery,2023-09-03
SKU-02262,320.87,469.94,Home & Kitchen,2024-03-27
SKU-02263,451.64,787.05,Electronics,2022-10-22
SKU-02264,249.52,189.79,Electronics,2022-12-31
SKU-02265,323.19,799.15,Grocery,2023-05-13
SKU-02266,334.09,434.28,Home & Kitchen,2023-10-22
SKU-02267,316.26,135.45,Home & Kitchen,2025-05-19
SKU-02268,366.19,426.92,Grocery,2025-01-27
SKU-02269,156.85,649.58,Apparel,2023-02-06
SKU-02270,280.56,207.33,Electronics,2023-07-09
SKU-02271,96.9,931.63,Beauty,2023-09-23
SKU-02272,223.03,169.91,Home & Kitchen,2025-03-05
SKU-02273,269.45,937.01,Home & Kitchen,2024-09-06
SKU-02274,343.5,736.42,Beauty,2023-01-10
SKU-02275,477.74,396.74,Beauty,2024-06-23
SKU-02276,320.29,451.68,Home & Kitchen,2023-02-10
SKU-02277,384.62,766.73,Electronics,2024-01-21
SKU-02278,277.82,641.32,Beauty,2024-10-29
SKU-02279,335.35,704.48,Home & Kitchen,2024-11-25
SKU-02280,81.92,450.25,Apparel,2024-07-07
SKU-02281,164.48,539.03,Home & Kitchen,2023-03-09
SKU-02282,212.83,990.88,Apparel,2023-03-19
SKU-02283,262.62,292.53,Grocery,2022-09-15
SKU-02284,70.54,476.07,Apparel,2023-09-30
SKU-02285,113.01,362.64,Grocery,2025-04-24
SKU-02286,174.57,788.6,Grocery,2025-01-21
SKU-02287,487.19,787.61,Grocery,2023-04-23
SKU-02288,199.11,363.2,Grocery,2022-11-13
SKU-02289,266.92,173.25,Grocery,2022-07-18
SKU-02290,138.24,110.29,Apparel,2024-04-11
SKU-02291,324.85,484.71,Electronics,2023-11-24
SKU-02292,176.31,469.3,Grocery,2025-01-28
SKU-02293,143.15,989.55,Apparel,2022-08-06
SKU-02294,282.46,522.82,Electronics,2025-02-21
SKU-02295,52.48,330.78,Electronics,2023-01-31
SKU-02296,53.45,902.11,Electronics,2024-11-17
SKU-02297,148.58,541.96,Grocery,2024-11-29
SKU-02298,66.52,639.26,Grocery,2023-03-28
SKU-02299,98.61,186.1,Electronics,2024-07-16
SKU-02300,202.49,444.62,Grocery,2023-02-18
SKU-02301,411.16,949.8,Electronics,2022-11-06
SKU-02302,307.42,630.55,Grocery,2022-09-09
SKU-02303,280.7,410.05,Apparel,2023-03-26
SKU-02304,182.07,663.1,Grocery,2024-12-15
SKU-02305,469.29,919.37,Apparel,2024-02-18
SKU-02306,228.66,346.59,Apparel,2024-01-18
SKU-02307,89.19,554.61,Grocery,2023-12-07
SKU-02308,327.68,962.82,Electronics,2023-12-30
SKU-02309,101.23,255.16,Beauty,2024-05-02
SKU-02310,205.35,747.7,Home & Kitchen,2024-06-11
SKU-02311,278.34,653.03,Apparel,2025-04-06
SKU-02312,443.4,711.71,Home & Kitchen,2024-10-03
SKU-02313,272.1,416.1,Electronics,2022-09-18
SKU-02314,366.02,382.49,Home & Kitchen,2022-11-28
SKU-02315,496.77,715.79,Beauty,2023-03-21
SKU-02316,109.17,293.99,Electronics,2023-03-18
SKU-02317,173.63,477.69,Grocery,2025-05-07
SKU-02318,227.56,269.36,Apparel,2025-02-28
SKU-02319,239.82,107.47,Home & Kitchen,2024-10-27
SKU-02320,234.96,973.05,Electronics,2025-04-03
SKU-02321,458.42,488.53,Apparel,2024-06-19
SKU-02322,371.31,972.41,Beauty,2025-02-28
SKU-02323,323.56,226.29,Electronics,2025-06-02
SKU-02324,189.22,628.63,Home & Kitchen,2022-08-08
SKU-02325,420.71,280.88,Home & Kitchen,2023-06-24
SKU-02326,479.78,811.07,Home & Kitchen,2025-01-18
SKU-02327,419.54,805.33,Home & Kitchen,2022-09-06
SKU-02328,50.7,201.35,Home & Kitchen,2023-07-02
SKU-02329,336.38,920.86,Electronics,2024-12-08
SKU-02330,73.01,275.17,Beauty,2025-07-01
SKU-02331,165.92,651.68,Grocery,2023-03-26
SKU-02332,76.79,987.07,Electronics,2022-12-08
SKU-02333,321.71,894.16,Apparel,2025-05-23
SKU-02334,358.97,960.91,Grocery,2025-01-30
SKU-02335,101.52,408.34,Beauty,2023-11-10
SKU-02336,222.73,195.02,Beauty,2025-03-12
SKU-02337,255.31,269.51,Grocery,2024-02-18
SKU-02338,216.07,550.45,Electronics,2023-04-19
SKU-02339,104.46,813.91,Beauty,2025-01-11
SKU-02340,238.53,235.14,Grocery,2022-08-25
SKU-02341,388.03,693.76,Apparel,2023-06-09
SKU-02342,81.95,391.22,Apparel,2025-06-06
SKU-02343,86.08,407.08,Apparel,2024-03-02
SKU-02344,209.65,695.73,Home & Kitchen,2023-02-28
SKU-02345,473.78,520.3,Electronics,2024-04-16
SKU-02346,350.86,830.83,Electronics,2024-08-18
SKU-02347,355.4,240.33,Electronics,2025-01-27
SKU-02348,212.86,810.95,Apparel,2025-01-26
SKU-02349,317.15,157.81,Electronics,2025-06-23
SKU-02350,54.56,274.65,Grocery,2024-02-10
SKU-02351,336.24,690.53,Electronics,2023-03-13
SKU-02352,460.98,869.43,Beauty,2023-03-10
SKU-02353,325.66,327.41,Grocery,2024-06-15
SKU-02354,443.16,394.47,Beauty,2023-03-04
SKU-02355,375.79,583.41,Grocery,2023-06-05
SKU-02356,104.25,290.42,Electronics,2023-01-25
SKU-02357,456.1,830.04,Apparel,2023-03-13
SKU-02358,79.9,796.27,Electronics,2022-07-16
SKU-02359,290.29,230.76,Beauty,2025-04-04
SKU-02360,113.96,517.45,Apparel,2023-07-02
SKU-02361,55.27,797.34,Home & Kitchen,2022-10-17
SKU-02362,239.92,403.6,Grocery,2024-04-12
SKU-02363,182.77,669.8,Beauty,2025-04-14
SKU-02364,268.7,145.19,Grocery,2023-03-31
SKU-02365,309.74,647.82,Home & Kitchen,2023-02-21
SKU-02366,69.68,237.39,Apparel,2023-06-17
SKU-02367,105.35,847.52,Home & Kitchen,2024-04-23
SKU-02368,301.39,419.9,Electronics,2024-01-11
SKU-02369,204.43,353.4,Grocery,2024-11-09
SKU-02370,378.13,856.8,Home & Kitchen,2023-01-04
SKU-02371,343.53,145.13,Electronics,2025-05-13
SKU-02372,430.52,456.95,Beauty,2023-05-02
SKU-02373,361.62,433.0,Apparel,2023-09-16
SKU-02374,243.47,356.32,Grocery,2023-09-28
SKU-02375,352.83,920.58,Grocery,2022-12-04
SKU-02376,173.92,775.84,Grocery,2022-10-18
SKU-02377,187.84,157.53,Electronics,2023-04-16
SKU-02378,405.04,743.22,Electronics,2024-06-07
SKU-02379,250.89,574.57,Grocery,2024-10-21
SKU-02380,409.27,910.78,Grocery,2024-05-23
SKU-02381,420.09,381.65,Apparel,2024-02-21
SKU-02382,435.9,616.75,Apparel,2023-08-17
SKU-02383,462.49,550.68,Electronics,2024-09-20
SKU-02384,243.94,540.6,Beauty,2024-01-25
SKU-02385,193.49,510.49,Electronics,2024-12-04
SKU-02386,311.99,285.07,Electronics,2023-09-04
SKU-02387,217.03,780.14,Home & Kitchen,2024-12-12
SKU-02388,320.48,506.2,Electronics,2022-11-11
SKU-02389,367.51,962.66,Beauty,2025-01-11
SKU-02390,359.78,334.73,Electronics,2024-06-10
SKU-02391,218.55,714.47,Electronics,2024-04-25
SKU-02392,125.09,946.65,Home & Kitchen,2024-11-05
SKU-02393,243.74,697.11,Apparel,2024-05-22
SKU-02394,114.17,884.15,Electronics,2023-09-24
SKU-02395,450.54,844.73,Apparel,2022-08-02
SKU-02396,205.64,424.11,Apparel,2023-06-16
SKU-02397,119.51,640.11,Grocery,2022-10-11
SKU-02398,61.45,240.64,Electronics,2024-02-01
SKU-02399,340.62,581.97,Beauty,2023-08-17
SKU-02400,336.61,307.38,Home & Kitchen,2024-02-04
SKU-02401,203.27,769.36,Electronics,2023-04-15
SKU-02402,82.27,575.25,Electronics,2025-07-08
SKU-02403,234.33,470.1,Home & Kitchen,2024-09-04
SKU-02404,190.05,341.92,Electronics,2023-05-21
SKU-02405,354.7,998.83,Apparel,2024-01-22
SKU-02406,322.6,164.54,Electronics,2025-04-29
SKU-02407,214.07,139.2,Home & Kitchen,2022-12-02
SKU-02408,148.05,295.53,Home & Kitchen,2025-05-12
SKU-02409,494.62,973.97,Electronics,2024-03-27
SKU-02410,254.3,981.31,Home & Kitchen,2023-03-26
SKU-02411,359.72,689.43,Grocery,2022-09-11
SKU-02412,113.25,892.1,Electronics,2023-06-17
SKU-02413,268.52,292.57,Grocery,2023-12-25
SKU-02414,62.39,974.84,Home & Kitchen,2022-11-26
SKU-02415,277.45,228.51,Beauty,2024-04-08
SKU-02416,483.81,191.01,Electronics,2024-12-12
SKU-02417,222.89,200.99,Beauty,2023-10-08
SKU-02418,67.55,615.82,Home & Kitchen,2023-03-12
SKU-02419,63.93,802.88,Home & Kitchen,2024-12-15
SKU-02420,224.59,430.0,Home & Kitchen,2023-08-26
SKU-02421,122.01,980.11,Electronics,2023-02-23
SKU-02422,60.51,490.98,Beauty,2023-02-05
SKU-02423,390.3,235.4,Home & Kitchen,2024-02-20
SKU-02424,256.34,519.37,Electronics,2023-04-11
SKU-02425,180.16,711.13,Electronics,2022-08-30
SKU-02426,455.04,849.0,Electronics,2024-12-03
SKU-02427,102.26,512.89,Home & Kitchen,2025-05-02
SKU-02428,480.16,634.25,Home & Kitchen,2025-06-18
SKU-02429,191.29,340.61,Apparel,2023-02-12
SKU-02430,449.78,681.32,Apparel,2024-03-15
SKU-02431,321.32,987.37,Home & Kitchen,2024-10-02
SKU-02432,422.02,144.15,Home & Kitchen,2023-06-16
SKU-02433,492.81,897.88,Electronics,2022-09-26
SKU-02434,179.78,606.05,Electronics,2025-05-28
SKU-02435,482.51,326.89,Electronics,2024-10-08
SKU-02436,225.27,959.4,Beauty,2025-01-13
SKU-02437,223.48,535.02,Grocery,2024-11-07
SKU-02438,203.17,398.52,Beauty,2022-11-09
SKU-02439,293.63,263.35,Apparel,2022-12-10
SKU-02440,119.37,320.01,Grocery,2025-03-23
SKU-02441,299.17,849.56,Home & Kitchen,2023-09-20
SKU-02442,293.77,652.97,Apparel,2024-09-16
SKU-02443,392.86,921.92,Electronics,2023-05-09
SKU-02444,425.14,308.77,Grocery,2023-01-04
SKU-02445,248.2,209.02,Beauty,2024-10-23
SKU-02446,186.05,105.48,Electronics,2023-01-26
SKU-02447,166.7,557.08,Electronics,2024-06-08
SKU-02448,137.58,998.48,Home & Kitchen,2022-07-19
SKU-02449,75.94,725.47,Beauty,2024-10-21
SKU-02450,204.1,377.56,Grocery,2024-06-22
SKU-02451,171.61,889.17,Electronics,2023-07-12
SKU-02452,484.89,803.55,Apparel,2023-02-21
SKU-02453,300.97,113.87,Apparel,2022-07-27
SKU-02454,206.27,835.17,Grocery,2025-05-27
SKU-02455,311.21,370.47,Grocery,2022-09-27
SKU-02456,112.64,234.71,Home & Kitchen,2023-08-11
SKU-02457,249.82,303.7,Electronics,2025-06-27
SKU-02458,331.81,521.72,Beauty,2023-09-29
SKU-02459,270.0,482.38,Home & Kitchen,2022-12-24
SKU-02460,230.8,360.0,Beauty,2023-03-06
SKU-02461,497.23,255.0,Home & Kitchen,2023-05-24
SKU-02462,446.14,786.01,Grocery,2024-07-19
SKU-02463,330.53,991.1,Grocery,2024-11-06
SKU-02464,306.22,800.01,Apparel,2024-09-28
SKU-02465,329.3,366.34,Beauty,2023-10-24
SKU-02466,140.59,320.33,Electronics,2022-10-06
SKU-02467,227.81,295.9,Grocery,2023-09-12
SKU-02468,67.76,223.03,Beauty,2023-06-17
SKU-02469,264.0,596.2,Apparel,2025-01-30
SKU-02470,294.36,644.86,Home & Kitchen,2025-04-20
SKU-02471,152.49,734.95,Home & Kitchen,2024-08-10
SKU-02472,483.81,712.19,Grocery,2024-12-11
SKU-02473,459.25,363.1,Grocery,2024-02-11
SKU-02474,374.96,397.28,Home & Kitchen,2025-06-21
SKU-02475,290.02,713.36,Grocery,2022-09-25
SKU-02476,441.49,414.5,Apparel,2024-03-16
SKU-02477,108.79,291.36,Electronics,2023-12-16
SKU-02478,405.73,436.9,Apparel,2023-09-02
SKU-02479,106.17,344.88,Home & Kitchen,2025-03-08
SKU-02480,407.39,179.48,Electronics,2024-03-03
SKU-02481,174.1,847.13,Home & Kitchen,2023-02-13
SKU-02482,444.69,867.8,Apparel,2025-04-07
SKU-02483,474.82,297.78,Grocery,2023-07-23
SKU-02484,116.96,158.29,Electronics,2022-09-29
SKU-02485,258.2,764.94,Home & Kitchen,2025-05-25
SKU-02486,491.44,290.38,Home & Kitchen,2024-07-08
SKU-02487,267.53,454.09,Beauty,2024-11-23
SKU-02488,438.6,157.72,Grocery,2023-02-08
SKU-02489,314.93,303.64,Grocery,2025-03-07
SKU-02490,218.9,813.61,Beauty,2022-09-27
SKU-02491,178.6,823.96,Home & Kitchen,2023-11-12
SKU-02492,141.45,286.38,Electronics,2023-07-30
SKU-02493,392.81,402.32,Grocery,2023-08-07
SKU-02494,223.94,220.81,Grocery,2024-10-11
SKU-02495,280.07,166.76,Apparel,2023-02-04
SKU-02496,271.55,992.95,Grocery,2024-09-26
SKU-02497,309.78,690.03,Grocery,2023-05-25
SKU-02498,439.51,587.89,Beauty,2024-11-25
SKU-02499,491.33,788.95,Beauty,2024-01-10
SKU-02500,233.41,856.07,Apparel,2022-08-10
SKU-02501,422.38,826.04,Apparel,2023-07-15
SKU-02502,394.04,114.89,Electronics,2023-02-24
SKU-02503,308.09,268.13,Electronics,2024-02-13
SKU-02504,480.22,689.41,Grocery,2024-01-09
SKU-02505,140.21,438.18,Apparel,2022-08-19
SKU-02506,99.17,984.23,Home & Kitchen,2023-02-13
SKU-02507,434.28,698.86,Home & Kitchen,2023-04-30
SKU-02508,247.62,960.89,Grocery,2024-04-01
SKU-02509,431.14,281.3,Electronics,2022-11-10
SKU-02510,451.89,877.56,Apparel,2022-12-20
SKU-02511,78.11,389.22,Apparel,2024-07-20
SKU-02512,447.56,990.61,Apparel,2023-10-19
SKU-02513,251.74,241.92,Beauty,2022-09-05
SKU-02514,279.69,564.71,Grocery,2025-05-01
SKU-02515,331.97,813.56,Apparel,2024-05-08
SKU-02516,466.87,489.38,Grocery,2022-10-03
SKU-02517,58.6,521.28,Apparel,2024-12-17
SKU-02518,264.58,987.72,Grocery,2023-07-22
SKU-02519,359.47,482.78,Electronics,2023-03-23
SKU-02520,375.22,643.66,Grocery,2022-08-14
SKU-02521,361.64,149.09,Apparel,2023-04-04
SKU-02522,110.5,857.99,Electronics,2023-01-03
SKU-02523,184.73,683.35,Electronics,2023-01-26
SKU-02524,211.42,463.62,Apparel,2024-01-27
SKU-02525,412.0,114.55,Grocery,2024-07-22
SKU-02526,175.44,632.5,Electronics,2022-10-27
SKU-02527,144.82,111.39,Home & Kitchen,2022-08-07
SKU-02528,480.85,101.08,Grocery,2022-12-12
SKU-02529,53.99,654.49,Home & Kitchen,2022-07-23
SKU-02530,499.02,270.12,Grocery,2024-08-17
SKU-02531,354.57,272.7,Electronics,2023-10-04
SKU-02532,422.81,687.94,Home & Kitchen,2023-11-18
SKU-02533,182.58,148.33,Beauty,2023-03-19
SKU-02534,56.44,382.07,Home & Kitchen,2025-04-25
SKU-02535,382.04,234.49,Home & Kitchen,2023-05-24
SKU-02536,425.37,622.16,Grocery,2024-08-25
SKU-02537,383.21,695.59,Apparel,2022-07-20
SKU-02538,114.28,749.02,Grocery,2023-08-10
SKU-02539,389.04,329.71,Beauty,2024-12-31
SKU-02540,396.02,180.32,Electronics,2023-04-16
SKU-02541,346.34,170.82,Grocery,2022-12-25
SKU-02542,394.75,483.54,Electronics,2025-03-29
SKU-02543,430.66,951.26,Apparel,2024-04-01
SKU-02544,326.12,295.96,Grocery,2023-07-13
SKU-02545,89.87,331.07,Grocery,2023-02-21
SKU-02546,269.43,190.8,Grocery,2024-06-01
SKU-02547,84.94,645.01,Beauty,2025-05-15
SKU-02548,233.39,711.89,Apparel,2023-08-10
SKU-02549,233.2,678.64,Home & Kitchen,2025-03-04
SKU-02550,79.7,875.02,Apparel,2022-10-13
SKU-02551,206.97,537.78,Apparel,2022-11-02
SKU-02552,99.95,221.01,Apparel,2022-07-15
SKU-02553,413.71,360.46,Grocery,2023-11-25
SKU-02554,476.46,696.19,Home & Kitchen,2025-02-26
SKU-02555,82.54,651.81,Grocery,2024-07-23
SKU-02556,479.8,577.9,Grocery,2024-04-01
SKU-02557,285.16,714.67,Electronics,2022-09-02
SKU-02558,184.8,673.65,Home & Kitchen,2025-05-03
SKU-02559,84.59,893.19,Apparel,2023-08-30
SKU-02560,275.28,627.41,Apparel,2023-01-21
SKU-02561,407.53,800.74,Grocery,2022-09-25
SKU-02562,368.19,323.84,Home & Kitchen,2025-04-14
SKU-02563,72.6,710.36,Grocery,2023-08-25
SKU-02564,82.81,911.97,Grocery,2023-08-08
SKU-02565,231.29,447.16,Home & Kitchen,2025-02-11
SKU-02566,182.88,801.19,Grocery,2024-07-05
SKU-02567,154.57,752.31,Electronics,2023-07-15
SKU-02568,176.45,153.57,Electronics,2023-07-31
SKU-02569,411.57,623.36,Electronics,2024-05-26
SKU-02570,468.15,217.17,Apparel,2024-05-22
SKU-02571,232.3,970.59,Electronics,2024-03-18
SKU-02572,457.75,830.27,Beauty,2022-10-04
SKU-02573,194.67,198.75,Home & Kitchen,2023-05-19
SKU-02574,264.4,209.58,Home & Kitchen,2024-04-04
SKU-02575,151.71,635.03,Electronics,2023-12-09
SKU-02576,338.21,410.4,Apparel,2023-04-03
SKU-02577,490.54,131.42,Apparel,2022-12-29
SKU-02578,321.57,587.48,Home & Kitchen,2024-06-03
SKU-02579,211.02,449.06,Apparel,2023-11-30
