customer_id,churn_flag,ltv,acquisition_source,signup_date,region,segment,cluster,segment_tag
CUST-001432,0,9446.25,Organic,2023-05-21,South,High-Value,2,"High LTV, low churn"
CUST-001433,0,1733.92,Referral,2024-09-10,South,Low-Value,3,"Low LTV, no churn"
CUST-001434,1,4058.87,Referral,2024-04-20,West,Low-Value,3,"Low LTV, high churn risk"
CUST-001435,0,3143.85,Google Ads,2024-12-26,East,Low-Value,3,"Low LTV, no churn"
CUST-001436,1,5122.55,Facebook,2022-07-29,North,Low-Value,0,"Low LTV, high churn risk"
CUST-001437,0,8784.93,Facebook,2023-08-15,South,High-Value,2,"High LTV, low churn"
CUST-001438,1,5856.15,Google Ads,2025-05-07,North,Medium-Value,2,"Low LTV, high churn risk"
CUST-001439,0,7484.82,Google Ads,2022-08-09,North,Medium-Value,2,"High LTV, low churn"
CUST-001440,1,5654.08,Facebook,2024-06-11,West,Low-Value,0,"Low LTV, high churn risk"
CUST-001441,0,5088.33,Facebook,2022-08-13,South,Low-Value,0,"Low LTV, no churn"
CUST-001442,0,421.22,Google Ads,2025-04-18,West,Low-Value,3,"Low LTV, no churn"
CUST-001443,0,451.52,Google Ads,2024-08-24,East,Low-Value,3,"Low LTV, no churn"
CUST-001444,0,6824.37,Google Ads,2024-09-30,West,Medium-Value,2,"Low LTV, no churn"
CUST-001445,0,6504.8,Google Ads,2025-01-13,East,Low-Value,0,"Low LTV, no churn"
CUST-001446,1,551.05,Referral,2024-02-21,North,Low-Value,3,"Low LTV, high churn risk"
CUST-001447,0,7882.92,Google Ads,2022-10-17,South,High-Value,2,"High LTV, low churn"
CUST-001448,0,5275.29,Google Ads,2023-09-06,East,Medium-Value,1,"Low LTV, no churn"
CUST-001449,0,1570.75,Google Ads,2023-10-30,East,Low-Value,3,"Low LTV, no churn"
CUST-001450,0,8552.02,Facebook,2024-06-01,West,High-Value,2,"High LTV, low churn"
CUST-001451,0,9384.13,Google Ads,2024-04-19,North,High-Value,2,"High LTV, low churn"
CUST-001452,0,1879.39,Referral,2024-07-28,North,Low-Value,3,"Low LTV, no churn"
CUST-001453,0,5984.44,Facebook,2024-12-03,South,High-Value,2,"Low LTV, no churn"
CUST-001454,0,7495.38,Facebook,2022-12-09,East,High-Value,2,"High LTV, low churn"
CUST-001455,0,3452.33,Referral,2023-08-26,North,High-Value,3,"Low LTV, no churn"
CUST-001456,0,6741.69,Organic,2025-01-06,North,Medium-Value,2,"Low LTV, no churn"
CUST-001457,1,2234.36,Organic,2023-07-21,South,Low-Value,3,"Low LTV, high churn risk"
CUST-001458,0,4988.86,Facebook,2023-09-12,East,High-Value,2,"Low LTV, no churn"
CUST-001459,0,9251.62,Google Ads,2024-08-15,North,Medium-Value,2,"High LTV, low churn"
CUST-001460,0,2106.74,Facebook,2024-02-09,East,Medium-Value,1,"Low LTV, no churn"
CUST-001461,0,4284.77,Facebook,2024-09-18,North,High-Value,3,"Low LTV, no churn"
CUST-001462,0,8310.22,Google Ads,2022-08-15,East,Medium-Value,2,"High LTV, low churn"
CUST-001463,0,5372.86,Facebook,2024-10-07,West,Medium-Value,1,"Low LTV, no churn"
CUST-001464,0,331.2,Referral,2023-12-30,West,High-Value,3,"Low LTV, no churn"
CUST-001465,0,3892.5,Google Ads,2025-05-30,North,Medium-Value,1,"Low LTV, no churn"
CUST-001466,0,3068.4,Referral,2024-03-18,East,Medium-Value,1,"Low LTV, no churn"
CUST-001467,1,1420.22,Referral,2023-05-10,East,Medium-Value,1,"Low LTV, high churn risk"
CUST-001468,0,1930.76,Facebook,2025-03-14,North,Medium-Value,1,"Low LTV, no churn"
CUST-001469,0,8280.26,Referral,2024-10-30,East,Low-Value,0,"High LTV, low churn"
CUST-001470,0,6247.67,Organic,2022-08-28,South,High-Value,2,"Low LTV, no churn"
CUST-001471,0,6957.62,Organic,2025-06-18,South,Low-Value,0,"Low LTV, no churn"
CUST-001472,0,9394.9,Organic,2025-06-19,South,Low-Value,0,"High LTV, low churn"
CUST-001473,0,8217.38,Facebook,2023-05-07,West,Medium-Value,2,"High LTV, low churn"
CUST-001474,1,4494.68,Referral,2024-01-27,North,Medium-Value,1,"Low LTV, high churn risk"
CUST-001475,0,8674.76,Referral,2024-02-28,West,Low-Value,0,"High LTV, low churn"
CUST-001476,0,2904.75,Referral,2025-06-11,West,Medium-Value,1,"Low LTV, no churn"
CUST-001477,0,6156.49,Google Ads,2022-10-17,West,High-Value,2,"Low LTV, no churn"
CUST-001478,0,5996.76,Facebook,2023-09-30,East,Medium-Value,2,"Low LTV, no churn"
CUST-001479,0,8293.49,Facebook,2024-01-26,West,High-Value,2,"High LTV, low churn"
CUST-001480,0,9162.03,Facebook,2023-08-09,South,Medium-Value,2,"High LTV, low churn"
CUST-001481,0,9512.8,Google Ads,2024-12-24,East,Low-Value,0,"High LTV, low churn"
CUST-001482,0,9859.46,Facebook,2024-07-07,East,Medium-Value,2,"High LTV, low churn"
CUST-001483,0,896.57,Referral,2024-12-17,West,Medium-Value,1,"Low LTV, no churn"
CUST-001484,0,7274.75,Google Ads,2025-04-06,North,High-Value,2,"High LTV, low churn"
CUST-001485,0,9962.51,Google Ads,2025-04-27,North,High-Value,2,"High LTV, low churn"
CUST-001486,0,6608.25,Google Ads,2025-01-19,West,Low-Value,0,"Low LTV, no churn"
CUST-001487,0,7118.95,Organic,2024-05-30,West,Medium-Value,2,"High LTV, low churn"
CUST-001488,0,7320.11,Google Ads,2023-11-12,West,High-Value,2,"High LTV, low churn"
CUST-001489,1,3676.4,Google Ads,2022-08-10,South,High-Value,3,"Low LTV, high churn risk"
CUST-001490,0,6874.33,Facebook,2023-07-08,West,Low-Value,0,"Low LTV, no churn"
CUST-001491,0,6420.63,Google Ads,2023-04-21,South,Medium-Value,2,"Low LTV, no churn"
CUST-001492,1,5850.18,Referral,2022-11-04,East,High-Value,2,"Low LTV, high churn risk"
CUST-001493,0,3973.44,Facebook,2025-03-25,South,Low-Value,3,"Low LTV, no churn"
CUST-001494,0,5242.66,Google Ads,2024-05-16,East,High-Value,2,"Low LTV, no churn"
CUST-001495,0,9013.94,Facebook,2024-10-16,South,Medium-Value,2,"High LTV, low churn"
CUST-001496,0,4031.57,Google Ads,2024-04-29,South,Low-Value,3,"Low LTV, no churn"
CUST-001497,1,8691.01,Referral,2024-10-02,South,Medium-Value,2,"High LTV, high churn risk"
CUST-001498,0,2035.76,Facebook,2025-06-02,East,High-Value,3,"Low LTV, no churn"
CUST-001499,0,7973.98,Referral,2023-02-02,South,Medium-Value,2,"High LTV, low churn"
CUST-001500,0,6785.87,Organic,2024-05-16,South,Low-Value,0,"Low LTV, no churn"
CUST-001501,0,3019.64,Organic,2023-05-12,North,Low-Value,3,"Low LTV, no churn"
CUST-001502,0,5428.53,Google Ads,2025-02-08,North,Medium-Value,1,"Low LTV, no churn"
CUST-001503,0,4100.31,Facebook,2024-11-20,West,High-Value,3,"Low LTV, no churn"
CUST-001504,0,6947.74,Referral,2024-08-04,North,Low-Value,0,"Low LTV, no churn"
CUST-001505,0,4390.93,Facebook,2023-04-19,East,Medium-Value,1,"Low LTV, no churn"
CUST-001506,1,2936.52,Referral,2025-06-27,East,Low-Value,3,"Low LTV, high churn risk"
CUST-001507,1,3155.58,Google Ads,2025-05-27,West,High-Value,3,"Low LTV, high churn risk"
CUST-001508,1,418.32,Facebook,2023-08-18,West,Medium-Value,1,"Low LTV, high churn risk"
CUST-001509,0,1882.52,Google Ads,2022-08-19,South,High-Value,3,"Low LTV, no churn"
CUST-001510,0,5720.54,Facebook,2023-08-04,West,High-Value,2,"Low LTV, no churn"
CUST-001511,0,3342.27,Organic,2024-02-18,South,Medium-Value,1,"Low LTV, no churn"
CUST-001512,0,3786.45,Facebook,2024-09-24,North,High-Value,3,"Low LTV, no churn"
CUST-001513,0,2963.48,Google Ads,2023-02-21,West,High-Value,3,"Low LTV, no churn"
CUST-001514,0,8407.94,Facebook,2023-08-21,North,High-Value,2,"High LTV, low churn"
CUST-001515,0,5002.12,Referral,2023-08-08,South,High-Value,2,"Low LTV, no churn"
CUST-001516,0,1052.0,Referral,2023-05-03,North,High-Value,3,"Low LTV, no churn"
CUST-001517,0,2645.97,Facebook,2024-07-03,South,High-Value,3,"Low LTV, no churn"
CUST-001518,0,4244.26,Facebook,2023-02-21,East,Low-Value,3,"Low LTV, no churn"
CUST-001519,0,5831.5,Facebook,2024-06-03,West,Low-Value,0,"Low LTV, no churn"
CUST-001520,0,7537.39,Google Ads,2024-10-06,South,Medium-Value,2,"High LTV, low churn"
CUST-001521,0,641.74,Referral,2022-12-05,North,High-Value,3,"Low LTV, no churn"
CUST-001522,0,2272.35,Facebook,2023-07-28,South,High-Value,3,"Low LTV, no churn"
CUST-001523,0,7318.33,Referral,2022-07-21,West,Low-Value,0,"High LTV, low churn"
CUST-001524,0,4033.39,Google Ads,2022-12-13,East,High-Value,3,"Low LTV, no churn"
CUST-001525,0,799.91,Referral,2023-06-18,West,Medium-Value,1,"Low LTV, no churn"
CUST-001526,0,416.19,Google Ads,2023-12-14,South,Low-Value,3,"Low LTV, no churn"
CUST-001527,0,4844.63,Organic,2024-09-20,West,Medium-Value,1,"Low LTV, no churn"
CUST-001528,0,9171.43,Referral,2023-04-12,South,Medium-Value,2,"High LTV, low churn"
CUST-001529,0,3826.75,Organic,2023-09-27,South,High-Value,3,"Low LTV, no churn"
CUST-001530,0,7315.55,Google Ads,2022-08-21,East,Medium-Value,2,"High LTV, low churn"
CUST-001531,0,4524.52,Organic,2025-07-04,North,Medium-Value,1,"Low LTV, no churn"
CUST-001532,1,3529.57,Facebook,2024-06-20,East,Low-Value,3,"Low LTV, high churn risk"
CUST-001533,0,705.27,Organic,2025-05-10,East,Medium-Value,1,"Low LTV, no churn"
CUST-001534,0,1523.29,Referral,2023-10-10,North,Medium-Value,1,"Low LTV, no churn"
CUST-001535,0,1989.16,Google Ads,2023-03-11,North,Low-Value,3,"Low LTV, no churn"
CUST-001536,1,6569.6,Google Ads,2024-11-13,South,Medium-Value,2,"Low LTV, high churn risk"
CUST-001537,0,1932.64,Google Ads,2023-06-10,East,High-Value,3,"Low LTV, no churn"
CUST-001538,0,9933.72,Facebook,2023-11-25,East,Medium-Value,2,"High LTV, low churn"
CUST-001539,0,3042.37,Referral,2022-07-26,North,High-Value,3,"Low LTV, no churn"
CUST-001540,0,6036.05,Facebook,2025-06-19,East,Low-Value,0,"Low LTV, no churn"
CUST-001541,0,9424.35,Google Ads,2024-01-03,South,Low-Value,0,"High LTV, low churn"
CUST-001542,0,5634.93,Facebook,2025-04-09,East,Low-Value,0,"Low LTV, no churn"
CUST-001543,0,6006.53,Google Ads,2023-05-19,West,Low-Value,0,"Low LTV, no churn"
CUST-001544,0,1957.84,Google Ads,2024-03-08,West,Medium-Value,1,"Low LTV, no churn"
CUST-001545,0,7242.59,Facebook,2023-01-28,West,High-Value,2,"High LTV, low churn"
CUST-001546,0,9120.11,Facebook,2024-04-23,West,Medium-Value,2,"High LTV, low churn"
CUST-001547,0,2903.65,Google Ads,2022-10-11,South,Medium-Value,1,"Low LTV, no churn"
CUST-001548,0,3880.64,Referral,2023-08-21,North,Medium-Value,1,"Low LTV, no churn"
CUST-001549,0,5126.81,Organic,2023-03-29,East,High-Value,2,"Low LTV, no churn"
CUST-001550,0,9001.43,Facebook,2023-09-21,North,Medium-Value,2,"High LTV, low churn"
CUST-001551,1,863.17,Facebook,2025-04-24,West,High-Value,3,"Low LTV, high churn risk"
CUST-001552,1,7079.72,Organic,2025-05-08,West,Low-Value,0,"High LTV, high churn risk"
CUST-001553,0,2688.97,Google Ads,2023-11-23,East,Medium-Value,1,"Low LTV, no churn"
CUST-001554,0,6354.26,Facebook,2024-08-29,North,Medium-Value,2,"Low LTV, no churn"
CUST-001555,1,9498.66,Facebook,2023-03-11,East,Medium-Value,2,"High LTV, high churn risk"
CUST-001556,0,6385.29,Facebook,2023-02-23,West,Medium-Value,2,"Low LTV, no churn"
CUST-001557,0,6239.23,Facebook,2025-04-26,South,Medium-Value,2,"Low LTV, no churn"
CUST-001558,1,9302.18,Google Ads,2024-05-01,North,Medium-Value,2,"High LTV, high churn risk"
CUST-001559,0,3839.95,Google Ads,2023-04-19,East,High-Value,3,"Low LTV, no churn"
CUST-001560,0,6022.03,Facebook,2023-06-12,East,Medium-Value,2,"Low LTV, no churn"
CUST-001561,0,9636.99,Google Ads,2022-12-09,West,Low-Value,0,"High LTV, low churn"
CUST-001562,0,3327.17,Referral,2024-11-04,West,High-Value,3,"Low LTV, no churn"
CUST-001563,0,8674.4,Referral,2023-03-14,South,Medium-Value,2,"High LTV, low churn"
CUST-001564,0,7131.62,Facebook,2023-09-09,South,High-Value,2,"High LTV, low churn"
CUST-001565,0,2533.34,Google Ads,2023-05-09,East,Low-Value,3,"Low LTV, no churn"
CUST-001566,1,1711.45,Organic,2025-06-05,North,Low-Value,3,"Low LTV, high churn risk"
CUST-001567,0,4800.98,Google Ads,2023-09-14,East,Low-Value,0,"Low LTV, no churn"
CUST-001568,0,4528.39,Referral,2024-08-03,West,Medium-Value,1,"Low LTV, no churn"
CUST-001569,0,3198.71,Referral,2024-09-16,West,Low-Value,3,"Low LTV, no churn"
CUST-001570,1,4892.5,Organic,2024-01-04,East,Low-Value,0,"Low LTV, high churn risk"
CUST-001571,0,6344.56,Facebook,2023-08-04,South,High-Value,2,"Low LTV, no churn"
CUST-001572,1,9604.64,Organic,2024-06-27,North,Medium-Value,2,"High LTV, high churn risk"
CUST-001573,0,8958.42,Google Ads,2024-08-09,South,High-Value,2,"High LTV, low churn"
CUST-001574,0,3448.28,Google Ads,2023-08-31,West,Low-Value,3,"Low LTV, no churn"
CUST-001575,0,4947.44,Referral,2022-08-01,South,High-Value,3,"Low LTV, no churn"
CUST-001576,0,7271.35,Facebook,2024-08-13,North,High-Value,2,"High LTV, low churn"
CUST-001577,0,4598.63,Organic,2023-03-25,West,Low-Value,3,"Low LTV, no churn"
CUST-001578,0,4929.04,Facebook,2022-07-17,West,Medium-Value,1,"Low LTV, no churn"
CUST-001579,0,5643.06,Facebook,2023-03-07,West,High-Value,2,"Low LTV, no churn"
CUST-001580,1,8959.06,Google Ads,2024-08-25,North,Low-Value,0,"High LTV, high churn risk"
CUST-001581,1,690.68,Referral,2023-07-25,North,Medium-Value,1,"Low LTV, high churn risk"
CUST-001582,0,1903.12,Google Ads,2025-04-23,North,High-Value,3,"Low LTV, no churn"
CUST-001583,1,9685.24,Google Ads,2024-09-10,East,Low-Value,0,"High LTV, high churn risk"
CUST-001584,0,8719.4,Google Ads,2023-05-28,South,Medium-Value,2,"High LTV, low churn"
CUST-001585,0,3371.19,Referral,2025-01-14,South,High-Value,3,"Low LTV, no churn"
CUST-001586,0,8619.93,Referral,2024-12-28,South,Low-Value,0,"High LTV, low churn"
CUST-001587,0,1310.06,Referral,2023-08-18,West,Medium-Value,1,"Low LTV, no churn"
CUST-001588,0,5681.36,Google Ads,2024-12-31,South,Low-Value,0,"Low LTV, no churn"
CUST-001589,1,6226.43,Google Ads,2024-01-18,South,Low-Value,0,"Low LTV, high churn risk"
CUST-001590,1,4171.37,Google Ads,2023-03-01,South,Medium-Value,1,"Low LTV, high churn risk"
CUST-001591,0,1257.83,Facebook,2024-02-12,West,High-Value,3,"Low LTV, no churn"
CUST-001592,0,958.45,Facebook,2024-12-11,North,Medium-Value,1,"Low LTV, no churn"
CUST-001593,1,4836.81,Google Ads,2024-03-16,South,Medium-Value,1,"Low LTV, high churn risk"
CUST-001594,0,7087.35,Facebook,2022-09-13,North,High-Value,2,"High LTV, low churn"
CUST-001595,1,7917.56,Google Ads,2023-03-22,West,High-Value,2,"High LTV, high churn risk"
CUST-001596,0,2974.41,Facebook,2023-06-28,North,Low-Value,3,"Low LTV, no churn"
CUST-001597,0,1741.36,Organic,2024-09-05,South,Low-Value,3,"Low LTV, no churn"
CUST-001598,0,2336.93,Google Ads,2024-02-09,South,Low-Value,3,"Low LTV, no churn"
CUST-001599,1,9092.06,Organic,2024-06-25,East,High-Value,2,"High LTV, high churn risk"
CUST-001600,0,3679.66,Referral,2024-10-30,West,Low-Value,3,"Low LTV, no churn"
CUST-001601,0,8327.92,Facebook,2024-06-22,North,High-Value,2,"High LTV, low churn"
CUST-001602,0,435.69,Google Ads,2025-01-28,North,High-Value,3,"Low LTV, no churn"
CUST-001603,0,8266.64,Organic,2024-07-11,South,Medium-Value,2,"High LTV, low churn"
CUST-001604,0,7842.36,Facebook,2023-01-13,West,Low-Value,0,"High LTV, low churn"
CUST-001605,0,1979.23,Google Ads,2024-06-10,North,High-Value,3,"Low LTV, no churn"
CUST-001606,0,7798.25,Facebook,2022-09-25,North,High-Value,2,"High LTV, low churn"
CUST-001607,1,2158.03,Google Ads,2022-07-12,East,Low-Value,3,"Low LTV, high churn risk"
CUST-001608,0,9173.67,Google Ads,2025-06-01,South,Low-Value,0,"High LTV, low churn"
CUST-001609,0,2441.96,Google Ads,2024-12-07,South,High-Value,3,"Low LTV, no churn"
CUST-001610,0,2268.68,Referral,2022-08-11,West,High-Value,3,"Low LTV, no churn"
CUST-001611,0,8239.23,Facebook,2023-06-15,East,Medium-Value,2,"High LTV, low churn"
CUST-001612,0,7042.18,Google Ads,2024-07-10,East,Medium-Value,2,"High LTV, low churn"
CUST-001613,0,993.21,Referral,2024-10-14,West,Low-Value,3,"Low LTV, no churn"
CUST-001614,0,998.67,Referral,2023-05-15,North,Medium-Value,1,"Low LTV, no churn"
CUST-001615,0,3595.17,Facebook,2023-10-13,East,Medium-Value,1,"Low LTV, no churn"
CUST-001616,1,6283.39,Facebook,2023-04-12,North,Low-Value,0,"Low LTV, high churn risk"
CUST-001617,0,5636.29,Referral,2024-07-10,East,Medium-Value,2,"Low LTV, no churn"
CUST-001618,0,1721.38,Facebook,2025-05-11,East,High-Value,3,"Low LTV, no churn"
CUST-001619,0,6503.94,Referral,2024-10-15,North,High-Value,2,"Low LTV, no churn"
CUST-001620,0,4798.14,Google Ads,2023-02-24,West,High-Value,3,"Low LTV, no churn"
CUST-001621,1,9789.72,Google Ads,2024-09-28,North,High-Value,2,"High LTV, high churn risk"
CUST-001622,0,1230.92,Organic,2023-06-22,East,Low-Value,3,"Low LTV, no churn"
CUST-001623,0,5878.66,Facebook,2024-07-25,South,High-Value,2,"Low LTV, no churn"
CUST-001624,0,8548.28,Google Ads,2024-03-27,East,Low-Value,0,"High LTV, low churn"
CUST-001625,0,7443.92,Facebook,2025-03-27,South,Low-Value,0,"High LTV, low churn"
CUST-001626,0,800.05,Organic,2023-10-22,North,Medium-Value,1,"Low LTV, no churn"
CUST-001627,1,1509.05,Facebook,2024-11-13,West,Low-Value,3,"Low LTV, high churn risk"
CUST-001628,1,9451.05,Google Ads,2022-10-21,South,Medium-Value,2,"High LTV, high churn risk"
CUST-001629,0,5549.03,Google Ads,2025-05-23,North,High-Value,2,"Low LTV, no churn"
CUST-001630,0,541.09,Facebook,2022-07-17,South,Low-Value,3,"Low LTV, no churn"
CUST-001631,0,4469.6,Google Ads,2023-05-26,North,High-Value,3,"Low LTV, no churn"
CUST-001632,0,2516.23,Google Ads,2025-07-06,West,Low-Value,3,"Low LTV, no churn"
CUST-001633,0,9209.52,Referral,2023-04-18,North,Low-Value,0,"High LTV, low churn"
CUST-001634,0,2826.55,Referral,2025-03-04,East,Medium-Value,1,"Low LTV, no churn"
CUST-001635,0,6874.13,Facebook,2025-03-01,North,High-Value,2,"Low LTV, no churn"
CUST-001636,1,3104.55,Google Ads,2024-08-04,East,High-Value,3,"Low LTV, high churn risk"
CUST-001637,0,7989.81,Facebook,2024-12-13,West,Low-Value,0,"High LTV, low churn"
CUST-001638,0,4560.01,Organic,2022-07-13,West,Medium-Value,1,"Low LTV, no churn"
CUST-001639,0,1681.39,Google Ads,2023-12-03,South,Low-Value,3,"Low LTV, no churn"
CUST-001640,0,7241.91,Facebook,2025-05-22,North,Low-Value,0,"High LTV, low churn"
CUST-001641,0,6052.35,Referral,2024-12-26,East,High-Value,2,"Low LTV, no churn"
CUST-001642,0,7207.62,Referral,2023-02-27,West,Medium-Value,2,"High LTV, low churn"
CUST-001643,0,2409.21,Facebook,2024-06-24,North,Medium-Value,1,"Low LTV, no churn"
CUST-001644,0,6712.76,Google Ads,2023-07-23,East,High-Value,2,"Low LTV, no churn"
CUST-001645,0,8455.75,Google Ads,2022-07-14,West,Low-Value,0,"High LTV, low churn"
CUST-001646,0,927.41,Google Ads,2023-05-27,North,Low-Value,3,"Low LTV, no churn"
CUST-001647,0,8396.07,Referral,2025-04-30,South,Low-Value,0,"High LTV, low churn"
CUST-001648,0,750.31,Google Ads,2022-11-20,East,High-Value,3,"Low LTV, no churn"
CUST-001649,0,2393.66,Organic,2023-05-08,East,Medium-Value,1,"Low LTV, no churn"
CUST-001650,0,3292.68,Referral,2024-11-18,North,High-Value,3,"Low LTV, no churn"
CUST-001651,0,9745.4,Referral,2023-12-04,North,Low-Value,0,"High LTV, low churn"
CUST-001652,0,6373.19,Google Ads,2025-02-07,East,High-Value,2,"Low LTV, no churn"
CUST-001653,0,7548.94,Organic,2022-08-14,West,Medium-Value,2,"High LTV, low churn"
CUST-001654,0,5841.54,Google Ads,2025-06-12,South,Low-Value,0,"Low LTV, no churn"
CUST-001655,0,4792.6,Google Ads,2024-11-20,South,Low-Value,0,"Low LTV, no churn"
CUST-001656,0,1057.92,Organic,2024-06-28,North,High-Value,3,"Low LTV, no churn"
CUST-001657,0,4707.24,Facebook,2022-07-14,North,Low-Value,0,"Low LTV, no churn"
CUST-001658,0,8882.21,Facebook,2023-06-20,West,Low-Value,0,"High LTV, low churn"
CUST-001659,0,2127.67,Facebook,2023-03-26,West,High-Value,3,"Low LTV, no churn"
CUST-001660,0,1850.88,Organic,2025-01-17,East,Medium-Value,1,"Low LTV, no churn"
CUST-001661,0,8430.2,Google Ads,2023-03-30,North,Low-Value,0,"High LTV, low churn"
CUST-001662,0,8042.83,Facebook,2024-07-14,East,High-Value,2,"High LTV, low churn"
CUST-001663,0,1656.1,Google Ads,2023-08-15,North,Low-Value,3,"Low LTV, no churn"
CUST-001664,1,231.45,Google Ads,2022-10-22,North,High-Value,3,"Low LTV, high churn risk"
CUST-001665,0,9858.92,Facebook,2022-11-04,South,High-Value,2,"High LTV, low churn"
CUST-001666,0,6801.55,Referral,2024-07-18,North,Medium-Value,2,"Low LTV, no churn"
CUST-001667,0,7269.26,Facebook,2023-06-18,West,Medium-Value,2,"High LTV, low churn"
CUST-001668,0,9632.83,Facebook,2023-06-27,North,High-Value,2,"High LTV, low churn"
CUST-001669,0,1936.32,Google Ads,2025-04-30,North,Low-Value,3,"Low LTV, no churn"
CUST-001670,0,8310.06,Google Ads,2023-03-05,North,High-Value,2,"High LTV, low churn"
CUST-001671,0,3636.99,Google Ads,2022-07-14,East,Medium-Value,1,"Low LTV, no churn"
CUST-001672,1,9069.89,Facebook,2025-06-23,North,High-Value,2,"High LTV, high churn risk"
CUST-001673,0,3102.6,Google Ads,2022-09-17,South,Low-Value,3,"Low LTV, no churn"
CUST-001674,0,3767.18,Organic,2023-05-28,East,High-Value,3,"Low LTV, no churn"
CUST-001675,0,6729.86,Referral,2022-09-23,South,Medium-Value,2,"Low LTV, no churn"
CUST-001676,0,5616.11,Google Ads,2024-10-08,North,High-Value,2,"Low LTV, no churn"
CUST-001677,0,6683.23,Facebook,2022-12-01,South,Low-Value,0,"Low LTV, no churn"
