shipment_id,product_id,distance_km,region,shipment_mode,shipment_cost
SHIP-002033,SKU-06491,986.18,East,Bulk,199.17
SHIP-002034,SKU-00906,171.43,North,Bulk,414.45
SHIP-002035,SKU-05690,134.18,North,Standard,96.05
SHIP-002036,SKU-05278,28.64,North,Bulk,173.6
SHIP-002037,SKU-08756,161.66,East,Express,397.55
SHIP-002038,SKU-09032,961.35,East,Standard,90.6
SHIP-002039,SKU-00801,61.37,East,Express,64.03
SHIP-002040,SKU-08573,964.01,South,Bulk,85.49
SHIP-002041,SKU-06844,187.0,East,Standard,284.69
SHIP-002042,SKU-05524,730.1,North,Express,48.32
SHIP-002043,SKU-02319,869.05,West,Standard,285.29
SHIP-002044,SKU-00535,689.1,South,Bulk,119.53
SHIP-002045,SKU-06587,421.12,West,Standard,217.23
SHIP-002046,SKU-04497,763.85,West,Express,444.74
SHIP-002047,SKU-02534,63.32,East,Express,63.04
SHIP-002048,SKU-03717,435.95,North,Standard,97.45
SHIP-002049,SKU-05672,748.06,South,Standard,270.97
SHIP-002050,SKU-08468,536.24,West,Bulk,430.72
SHIP-002051,SKU-01190,588.82,West,Bulk,259.22
SHIP-002052,SKU-04188,595.73,North,Bulk,106.88
SHIP-002053,SKU-08384,420.67,South,Express,274.35
SHIP-002054,SKU-04552,671.63,North,Bulk,410.19
SHIP-002055,SKU-07426,54.74,South,Express,227.55
SHIP-002056,SKU-03761,609.94,South,Express,219.38
SHIP-002057,SKU-03237,326.15,North,Bulk,107.18
SHIP-002058,SKU-05423,271.2,North,Express,427.05
SHIP-002059,SKU-02163,48.31,East,Express,68.42
SHIP-002060,SKU-03636,679.51,North,Express,144.19
SHIP-002061,SKU-08978,144.88,North,Express,195.97
SHIP-002062,SKU-06759,91.97,North,Standard,449.94
SHIP-002063,SKU-05131,369.71,West,Express,470.84
SHIP-002064,SKU-06185,200.29,West,Bulk,141.05
SHIP-002065,SKU-05658,506.27,South,Bulk,298.09
SHIP-002066,SKU-05973,573.4,West,Bulk,476.01
SHIP-002067,SKU-01841,225.47,North,Bulk,488.61
SHIP-002068,SKU-09007,706.12,South,Express,347.49
SHIP-002069,SKU-09988,890.24,North,Express,186.81
SHIP-002070,SKU-03136,641.31,North,Bulk,67.24
SHIP-002071,SKU-07037,275.95,East,Express,93.97
SHIP-002072,SKU-05669,915.47,North,Bulk,264.41
SHIP-002073,SKU-04132,473.36,West,Express,28.16
SHIP-002074,SKU-09263,56.83,West,Express,498.68
SHIP-002075,SKU-09669,487.44,South,Standard,145.82
SHIP-002076,SKU-05968,600.56,South,Bulk,150.34
SHIP-002077,SKU-03588,969.4,South,Express,248.44
SHIP-002078,SKU-08810,620.26,South,Standard,112.91
SHIP-002079,SKU-09718,150.92,North,Bulk,402.55
SHIP-002080,SKU-05246,789.03,South,Standard,125.11
SHIP-002081,SKU-01957,961.54,West,Bulk,119.19
SHIP-002082,SKU-01851,833.87,West,Standard,406.27
SHIP-002083,SKU-01470,755.04,West,Standard,391.48
SHIP-002084,SKU-09625,690.45,North,Express,472.4
SHIP-002085,SKU-07993,82.26,North,Standard,175.22
SHIP-002086,SKU-05091,332.11,North,Standard,196.63
SHIP-002087,SKU-01080,757.06,North,Bulk,370.75
SHIP-002088,SKU-04547,689.5,South,Bulk,152.98
SHIP-002089,SKU-03644,664.25,West,Standard,346.35
SHIP-002090,SKU-00142,908.19,East,Express,285.87
SHIP-002091,SKU-09621,972.05,East,Standard,321.79
SHIP-002092,SKU-03810,530.36,North,Express,187.92
SHIP-002093,SKU-04988,947.75,South,Bulk,408.36
SHIP-002094,SKU-02502,534.34,East,Express,416.79
SHIP-002095,SKU-02450,754.28,North,Standard,133.66
SHIP-002096,SKU-07943,56.9,East,Express,380.23
SHIP-002097,SKU-09988,594.64,East,Express,407.84
SHIP-002098,SKU-06862,254.17,East,Standard,33.4
SHIP-002099,SKU-08595,429.77,East,Standard,215.59
SHIP-002100,SKU-09784,989.8,South,Standard,419.14
SHIP-002101,SKU-00054,500.32,West,Bulk,327.6
SHIP-002102,SKU-06853,762.41,West,Standard,472.28
SHIP-002103,SKU-00271,906.46,East,Standard,111.62
SHIP-002104,SKU-06488,322.45,East,Standard,115.81
SHIP-002105,SKU-03566,440.86,North,Express,428.71
SHIP-002106,SKU-01832,25.73,West,Express,181.13
SHIP-002107,SKU-02285,929.7,South,Bulk,79.18
SHIP-002108,SKU-05432,859.63,West,Express,472.27
SHIP-002109,SKU-04122,403.78,South,Bulk,310.43
SHIP-002110,SKU-01124,113.68,West,Express,200.76
SHIP-002111,SKU-07957,835.72,North,Express,442.48
SHIP-002112,SKU-01064,154.83,South,Express,402.2
SHIP-002113,SKU-06724,83.0,North,Standard,339.4
SHIP-002114,SKU-02941,492.15,South,Standard,166.69
SHIP-002115,SKU-03696,925.63,North,Bulk,47.07
SHIP-002116,SKU-04878,854.06,West,Express,160.83
SHIP-002117,SKU-08282,112.07,West,Standard,106.12
SHIP-002118,SKU-06018,616.92,West,Bulk,250.39
SHIP-002119,SKU-04614,519.54,East,Standard,169.56
SHIP-002120,SKU-08730,897.2,East,Standard,458.24
SHIP-002121,SKU-05858,635.69,North,Bulk,173.78
SHIP-002122,SKU-06261,474.68,South,Standard,204.9
SHIP-002123,SKU-08673,137.56,West,Standard,161.88
SHIP-002124,SKU-09616,584.75,East,Express,100.67
SHIP-002125,SKU-07380,567.44,East,Express,129.47
SHIP-002126,SKU-03281,330.41,East,Bulk,177.06
SHIP-002127,SKU-07136,963.92,West,Standard,449.97
SHIP-002128,SKU-08899,295.65,South,Standard,444.1
SHIP-002129,SKU-01294,593.6,West,Bulk,113.68
SHIP-002130,SKU-01919,275.62,South,Standard,433.27
SHIP-002131,SKU-09372,306.11,North,Bulk,341.53
SHIP-002132,SKU-07535,200.85,East,Bulk,185.35
SHIP-002133,SKU-02513,621.82,East,Standard,56.05
SHIP-002134,SKU-02342,11.12,North,Express,311.68
SHIP-002135,SKU-01309,155.25,South,Standard,197.55
SHIP-002136,SKU-02776,86.41,East,Bulk,352.62
SHIP-002137,SKU-02224,128.99,South,Standard,473.93
SHIP-002138,SKU-04832,566.18,East,Bulk,54.86
SHIP-002139,SKU-03717,453.46,South,Express,276.32
SHIP-002140,SKU-03630,231.79,South,Standard,111.58
SHIP-002141,SKU-01084,610.33,North,Standard,384.02
SHIP-002142,SKU-06899,655.51,East,Standard,481.89
SHIP-002143,SKU-04674,25.37,South,Standard,84.26
SHIP-002144,SKU-00006,576.43,West,Standard,483.17
SHIP-002145,SKU-05191,550.18,South,Standard,498.66
SHIP-002146,SKU-06704,205.03,West,Bulk,287.01
SHIP-002147,SKU-03640,403.79,West,Bulk,432.12
SHIP-002148,SKU-06013,180.41,East,Express,258.36
SHIP-002149,SKU-05143,321.65,West,Express,30.72
SHIP-002150,SKU-00736,820.47,East,Express,203.69
SHIP-002151,SKU-00705,856.52,South,Express,209.3
SHIP-002152,SKU-04009,983.76,West,Standard,316.25
SHIP-002153,SKU-02617,632.51,East,Express,212.54
SHIP-002154,SKU-02449,431.92,West,Standard,151.53
SHIP-002155,SKU-08890,38.05,North,Standard,331.24
SHIP-002156,SKU-09224,287.11,South,Standard,378.35
SHIP-002157,SKU-08579,655.1,East,Express,204.53
SHIP-002158,SKU-09930,46.3,East,Express,413.01
SHIP-002159,SKU-09114,363.62,North,Express,79.42
SHIP-002160,SKU-08396,118.77,West,Express,125.64
SHIP-002161,SKU-05862,696.85,West,Standard,268.26
SHIP-002162,SKU-01284,619.44,East,Standard,308.53
SHIP-002163,SKU-04778,702.2,East,Standard,436.93
SHIP-002164,SKU-05585,611.48,East,Bulk,58.14
SHIP-002165,SKU-04631,129.66,East,Bulk,447.46
SHIP-002166,SKU-02616,622.41,South,Express,222.94
SHIP-002167,SKU-05128,223.55,West,Express,378.29
SHIP-002168,SKU-00302,437.22,East,Express,442.05
SHIP-002169,SKU-06598,588.87,West,Bulk,325.37
SHIP-002170,SKU-05242,143.25,East,Express,339.54
SHIP-002171,SKU-00415,510.85,South,Bulk,157.71
SHIP-002172,SKU-07938,998.0,West,Standard,155.62
SHIP-002173,SKU-08868,477.67,West,Standard,23.04
SHIP-002174,SKU-05761,827.57,South,Bulk,380.97
SHIP-002175,SKU-04801,221.74,North,Standard,342.78
SHIP-002176,SKU-00099,581.77,South,Bulk,94.0
SHIP-002177,SKU-03849,130.78,West,Bulk,171.19
SHIP-002178,SKU-04151,624.06,South,Bulk,327.55
SHIP-002179,SKU-03432,737.26,North,Standard,333.57
SHIP-002180,SKU-07543,395.85,East,Bulk,392.29
SHIP-002181,SKU-09573,545.89,West,Express,255.69
SHIP-002182,SKU-00228,845.03,North,Bulk,404.44
SHIP-002183,SKU-03712,472.75,East,Bulk,113.04
SHIP-002184,SKU-01325,181.07,West,Express,472.0
SHIP-002185,SKU-09013,476.36,East,Express,337.51
SHIP-002186,SKU-09680,416.1,West,Express,126.99
SHIP-002187,SKU-07195,73.17,West,Standard,75.03
SHIP-002188,SKU-05805,38.75,North,Express,20.32
SHIP-002189,SKU-07911,105.4,West,Standard,261.9
SHIP-002190,SKU-06382,984.58,West,Bulk,110.77
SHIP-002191,SKU-09947,668.95,North,Express,490.58
SHIP-002192,SKU-01245,139.24,South,Express,265.94
SHIP-002193,SKU-08540,55.59,East,Standard,31.42
SHIP-002194,SKU-09087,867.78,South,Bulk,283.51
SHIP-002195,SKU-02864,513.92,East,Standard,290.03
SHIP-002196,SKU-09237,301.45,South,Standard,176.5
SHIP-002197,SKU-03461,628.89,North,Bulk,464.02
SHIP-002198,SKU-09098,159.51,West,Bulk,429.51
SHIP-002199,SKU-04696,307.19,North,Standard,148.64
SHIP-002200,SKU-06630,604.23,South,Standard,266.85
SHIP-002201,SKU-01645,761.61,West,Express,230.23
SHIP-002202,SKU-02055,936.95,South,Express,311.33
SHIP-002203,SKU-02912,609.86,West,Express,348.85
SHIP-002204,SKU-02304,436.65,North,Bulk,49.7
SHIP-002205,SKU-05717,525.47,South,Bulk,125.62
SHIP-002206,SKU-02469,72.56,West,Express,479.41
SHIP-002207,SKU-06193,493.54,West,Express,80.68
SHIP-002208,SKU-03463,294.7,North,Express,275.02
SHIP-002209,SKU-09535,345.34,North,Bulk,209.91
SHIP-002210,SKU-07541,144.69,North,Standard,287.51
SHIP-002211,SKU-06791,959.31,West,Bulk,30.32
SHIP-002212,SKU-04362,348.29,South,Express,495.09
SHIP-002213,SKU-04690,833.81,South,Express,228.83
SHIP-002214,SKU-07055,339.63,West,Bulk,475.94
SHIP-002215,SKU-03738,626.24,West,Bulk,475.81
SHIP-002216,SKU-04411,644.67,North,Express,361.26
SHIP-002217,SKU-03722,563.74,West,Bulk,291.08
SHIP-002218,SKU-03916,444.22,West,Standard,217.06
SHIP-002219,SKU-08757,48.25,East,Express,445.78
SHIP-002220,SKU-03112,701.51,East,Standard,334.3
SHIP-002221,SKU-09008,311.33,South,Express,164.7
SHIP-002222,SKU-01301,467.3,North,Bulk,490.98
SHIP-002223,SKU-07465,882.79,North,Express,91.15
SHIP-002224,SKU-08027,762.36,North,Bulk,469.21
SHIP-002225,SKU-00931,856.13,South,Bulk,455.58
SHIP-002226,SKU-04686,569.63,South,Bulk,206.37
SHIP-002227,SKU-00374,318.37,South,Bulk,245.49
SHIP-002228,SKU-08241,591.33,North,Express,29.08
SHIP-002229,SKU-01353,234.58,East,Bulk,427.73
SHIP-002230,SKU-05445,160.34,East,Standard,345.29
SHIP-002231,SKU-03542,925.34,West,Standard,256.43
SHIP-002232,SKU-07381,948.32,North,Standard,226.53
SHIP-002233,SKU-04358,234.63,East,Express,46.81
SHIP-002234,SKU-07798,157.96,South,Standard,307.72
SHIP-002235,SKU-02696,401.15,South,Bulk,328.01
SHIP-002236,SKU-08989,186.52,North,Standard,205.58
SHIP-002237,SKU-00558,798.34,South,Standard,330.97
SHIP-002238,SKU-05322,754.27,West,Bulk,85.38
SHIP-002239,SKU-07206,891.12,South,Bulk,92.42
SHIP-002240,SKU-04822,971.35,East,Bulk,497.98
SHIP-002241,SKU-01234,254.14,West,Bulk,333.26
SHIP-002242,SKU-05044,473.58,North,Express,277.69
SHIP-002243,SKU-04128,826.12,East,Standard,111.97
SHIP-002244,SKU-02344,189.14,East,Bulk,24.28
SHIP-002245,SKU-07264,615.65,East,Standard,333.97
SHIP-002246,SKU-08033,848.37,East,Standard,467.56
SHIP-002247,SKU-04624,125.92,South,Express,124.99
SHIP-002248,SKU-06202,970.44,South,Bulk,104.26
SHIP-002249,SKU-09871,242.61,North,Bulk,130.47
SHIP-002250,SKU-03271,962.88,East,Bulk,439.18
SHIP-002251,SKU-01074,747.75,North,Standard,488.14
SHIP-002252,SKU-03999,751.89,North,Bulk,363.25
SHIP-002253,SKU-00687,172.47,North,Standard,138.84
SHIP-002254,SKU-02655,512.91,East,Express,85.14
SHIP-002255,SKU-03958,915.25,West,Standard,24.88
SHIP-002256,SKU-01983,330.07,East,Standard,237.07
SHIP-002257,SKU-02462,590.46,South,Standard,250.19
SHIP-002258,SKU-08364,931.79,East,Standard,156.26
SHIP-002259,SKU-03327,377.83,East,Standard,129.91
SHIP-002260,SKU-06548,576.76,East,Express,196.36
SHIP-002261,SKU-07629,224.33,East,Express,162.87
SHIP-002262,SKU-01628,602.74,East,Bulk,110.26
SHIP-002263,SKU-08705,223.65,East,Express,275.43
SHIP-002264,SKU-06022,946.07,South,Express,32.9
SHIP-002265,SKU-01349,279.38,South,Bulk,56.56
SHIP-002266,SKU-03238,966.79,East,Bulk,263.31
SHIP-002267,SKU-03144,254.96,South,Standard,144.18
SHIP-002268,SKU-07085,361.19,South,Express,53.69
SHIP-002269,SKU-00038,47.41,East,Standard,456.93
SHIP-002270,SKU-07830,252.39,South,Express,277.43
SHIP-002271,SKU-08252,746.27,East,Express,453.7
SHIP-002272,SKU-01999,757.84,East,Express,363.35
SHIP-002273,SKU-00600,298.59,South,Bulk,152.58
SHIP-002274,SKU-01282,141.98,West,Bulk,442.24
SHIP-002275,SKU-02687,496.19,West,Standard,479.41
SHIP-002276,SKU-08453,682.82,East,Express,422.96
SHIP-002277,SKU-02842,402.49,West,Standard,467.97
SHIP-002278,SKU-04084,528.07,West,Standard,58.3
SHIP-002279,SKU-07659,965.31,East,Standard,91.69
SHIP-002280,SKU-05802,48.26,North,Standard,197.28
SHIP-002281,SKU-04086,167.75,East,Express,475.5
SHIP-002282,SKU-03026,644.49,South,Bulk,229.67
SHIP-002283,SKU-04184,422.21,South,Standard,386.59
SHIP-002284,SKU-07251,949.3,East,Express,159.54
SHIP-002285,SKU-05935,811.08,North,Bulk,358.86
SHIP-002286,SKU-07607,172.11,West,Express,83.42
SHIP-002287,SKU-04061,940.59,West,Standard,319.11
SHIP-002288,SKU-09906,44.22,East,Bulk,245.86
SHIP-002289,SKU-04986,137.32,East,Express,372.58
SHIP-002290,SKU-04972,872.56,West,Express,166.75
SHIP-002291,SKU-04158,361.33,South,Express,78.97
SHIP-002292,SKU-04852,514.7,West,Standard,92.53
SHIP-002293,SKU-07418,782.94,West,Bulk,288.82
SHIP-002294,SKU-05514,766.41,South,Standard,151.65
SHIP-002295,SKU-04248,575.8,East,Bulk,276.96
SHIP-002296,SKU-07627,765.11,East,Standard,475.37
SHIP-002297,SKU-01154,728.28,East,Express,305.49
SHIP-002298,SKU-04081,787.84,East,Bulk,451.6
SHIP-002299,SKU-03565,618.84,South,Express,30.18
SHIP-002300,SKU-03557,649.96,West,Standard,128.65
SHIP-002301,SKU-00893,808.1,West,Bulk,43.56
SHIP-002302,SKU-00934,409.67,North,Standard,22.68
SHIP-002303,SKU-08746,93.4,South,Standard,354.2
SHIP-002304,SKU-08963,805.91,South,Express,339.3
SHIP-002305,SKU-03807,700.31,South,Express,495.0
SHIP-002306,SKU-00221,543.89,East,Bulk,318.38
SHIP-002307,SKU-01114,327.72,South,Bulk,21.47
SHIP-002308,SKU-04903,718.48,North,Express,149.52
SHIP-002309,SKU-04688,485.19,East,Bulk,179.03
SHIP-002310,SKU-01537,233.45,West,Standard,277.14
SHIP-002311,SKU-09408,977.76,South,Bulk,70.04
SHIP-002312,SKU-03515,793.21,East,Standard,267.2
SHIP-002313,SKU-05371,260.16,East,Standard,386.63
SHIP-002314,SKU-02366,396.97,North,Bulk,443.29
SHIP-002315,SKU-01607,991.49,North,Bulk,253.12
SHIP-002316,SKU-03771,506.92,East,Express,460.98
SHIP-002317,SKU-04460,596.83,North,Standard,194.27
SHIP-002318,SKU-05062,799.9,East,Express,463.67
SHIP-002319,SKU-07718,70.2,East,Bulk,116.82
SHIP-002320,SKU-06134,961.23,East,Standard,336.23
SHIP-002321,SKU-02461,451.27,North,Bulk,113.15
SHIP-002322,SKU-06558,424.92,East,Express,351.18
SHIP-002323,SKU-07223,611.61,South,Standard,269.28
SHIP-002324,SKU-05009,574.32,East,Bulk,363.02
SHIP-002325,SKU-04499,419.94,East,Standard,26.32
SHIP-002326,SKU-02615,877.15,West,Bulk,127.56
SHIP-002327,SKU-00402,981.26,East,Express,169.02
SHIP-002328,SKU-01468,401.4,North,Standard,157.58
SHIP-002329,SKU-03935,893.16,West,Express,342.95
SHIP-002330,SKU-03306,214.03,South,Express,196.08
SHIP-002331,SKU-05296,539.2,East,Standard,422.81
SHIP-002332,SKU-07665,495.72,West,Bulk,346.42
SHIP-002333,SKU-08994,117.0,East,Standard,232.14
SHIP-002334,SKU-07416,412.89,West,Bulk,165.66
SHIP-002335,SKU-05573,858.5,North,Express,259.39
SHIP-002336,SKU-07431,496.31,West,Bulk,63.67
SHIP-002337,SKU-06856,788.5,South,Bulk,368.55
SHIP-002338,SKU-01871,976.72,North,Express,348.34
SHIP-002339,SKU-00047,532.08,North,Express,394.78
SHIP-002340,SKU-05621,590.13,East,Express,296.44
SHIP-002341,SKU-08061,752.77,North,Express,338.48
SHIP-002342,SKU-07866,842.47,North,Express,205.42
SHIP-002343,SKU-09666,295.41,North,Bulk,157.34
SHIP-002344,SKU-09332,473.7,South,Standard,158.62
SHIP-002345,SKU-02733,202.26,South,Express,179.62
SHIP-002346,SKU-07154,470.33,North,Bulk,360.84
SHIP-002347,SKU-07212,78.1,North,Bulk,45.4
SHIP-002348,SKU-07320,421.13,South,Express,233.55
SHIP-002349,SKU-05865,82.62,West,Bulk,480.55
SHIP-002350,SKU-04179,427.52,West,Standard,175.83
SHIP-002351,SKU-07320,331.81,West,Express,223.58
SHIP-002352,SKU-01301,457.16,South,Bulk,116.58
SHIP-002353,SKU-00371,393.57,South,Express,388.88
SHIP-002354,SKU-01585,445.71,West,Bulk,84.18
SHIP-002355,SKU-09526,127.83,South,Bulk,33.17
SHIP-002356,SKU-05765,16.81,North,Standard,289.24
SHIP-002357,SKU-08136,755.19,South,Standard,488.72
SHIP-002358,SKU-01629,541.69,East,Bulk,152.12
SHIP-002359,SKU-09640,980.19,West,Bulk,478.09
SHIP-002360,SKU-02585,848.41,West,Bulk,469.61
SHIP-002361,SKU-01464,680.67,South,Bulk,248.14
SHIP-002362,SKU-05728,778.55,North,Express,160.54
SHIP-002363,SKU-09008,746.9,West,Express,235.83
SHIP-002364,SKU-03894,985.99,West,Bulk,167.35
SHIP-002365,SKU-02621,792.32,North,Express,350.07
SHIP-002366,SKU-00402,934.93,North,Standard,485.19
SHIP-002367,SKU-06535,864.01,East,Bulk,97.23
SHIP-002368,SKU-08800,871.26,South,Express,396.86
SHIP-002369,SKU-06135,767.49,South,Standard,136.61
SHIP-002370,SKU-05265,346.79,West,Bulk,383.5
SHIP-002371,SKU-08753,144.9,North,Standard,254.97
SHIP-002372,SKU-05942,594.7,South,Standard,424.11
SHIP-002373,SKU-08471,305.89,East,Express,101.66
SHIP-002374,SKU-06257,369.02,North,Bulk,276.11
SHIP-002375,SKU-08812,517.93,East,Express,213.35
SHIP-002376,SKU-00522,453.53,East,Express,307.52
SHIP-002377,SKU-07075,403.28,North,Bulk,245.22
SHIP-002378,SKU-05968,167.12,North,Express,90.56
SHIP-002379,SKU-04989,85.93,West,Bulk,474.41
SHIP-002380,SKU-07957,644.95,West,Bulk,51.54
SHIP-002381,SKU-04324,988.07,North,Bulk,404.06
SHIP-002382,SKU-00980,906.56,South,Bulk,148.0
SHIP-002383,SKU-04117,653.79,North,Bulk,125.99
SHIP-002384,SKU-09666,577.35,East,Express,242.32
SHIP-002385,SKU-01941,914.07,South,Standard,414.25
SHIP-002386,SKU-00175,846.19,South,Standard,322.45
SHIP-002387,SKU-07202,518.15,South,Standard,99.7
SHIP-002388,SKU-06641,921.83,North,Bulk,305.72
SHIP-002389,SKU-09719,484.35,East,Standard,46.17
SHIP-002390,SKU-02160,405.95,South,Standard,328.71
SHIP-002391,SKU-08323,166.3,South,Express,497.65
SHIP-002392,SKU-09086,934.89,East,Bulk,476.25
SHIP-002393,SKU-05884,560.96,West,Standard,25.71
SHIP-002394,SKU-08179,36.88,South,Bulk,218.1
SHIP-002395,SKU-06017,51.79,North,Standard,296.59
SHIP-002396,SKU-05039,581.52,East,Standard,122.92
SHIP-002397,SKU-00767,971.89,North,Standard,383.95
SHIP-002398,SKU-04637,689.41,North,Express,47.78
SHIP-002399,SKU-08692,93.39,North,Express,384.24
SHIP-002400,SKU-08419,363.64,East,Bulk,385.17
SHIP-002401,SKU-08842,589.46,South,Express,137.8
SHIP-002402,SKU-03020,666.06,South,Bulk,272.47
SHIP-002403,SKU-02074,239.05,North,Standard,27.5
SHIP-002404,SKU-08694,382.35,South,Bulk,390.81
SHIP-002405,SKU-01186,26.66,South,Standard,137.14
SHIP-002406,SKU-04311,78.39,West,Standard,448.22
SHIP-002407,SKU-02409,15.37,East,Express,436.16
SHIP-002408,SKU-04125,525.65,North,Standard,342.43
SHIP-002409,SKU-08133,580.19,South,Bulk,423.55
SHIP-002410,SKU-04003,115.13,East,Bulk,43.5
SHIP-002411,SKU-04099,25.7,South,Bulk,310.41
SHIP-002412,SKU-04059,408.0,West,Bulk,219.99
SHIP-002413,SKU-06147,503.77,East,Bulk,418.33
SHIP-002414,SKU-07240,670.47,South,Standard,256.42
SHIP-002415,SKU-06039,593.16,South,Standard,37.43
SHIP-002416,SKU-05082,687.04,East,Express,392.51
SHIP-002417,SKU-01339,327.85,South,Bulk,113.84
SHIP-002418,SKU-01026,208.73,North,Bulk,152.65
SHIP-002419,SKU-04397,725.92,South,Standard,84.08
SHIP-002420,SKU-02424,900.47,West,Bulk,464.47
SHIP-002421,SKU-08163,28.7,West,Express,94.22
SHIP-002422,SKU-04597,828.18,South,Express,408.03
SHIP-002423,SKU-04205,787.26,West,Express,257.94
SHIP-002424,SKU-02779,242.26,East,Express,355.35
SHIP-002425,SKU-04170,45.2,East,Standard,350.35
SHIP-002426,SKU-07523,214.74,North,Standard,338.04
SHIP-002427,SKU-08211,750.46,North,Express,230.89
SHIP-002428,SKU-01593,436.02,South,Bulk,384.74
SHIP-002429,SKU-03718,452.52,South,Bulk,473.02
SHIP-002430,SKU-06886,430.12,West,Express,167.66
SHIP-002431,SKU-08774,258.39,North,Express,275.91
SHIP-002432,SKU-01084,231.86,West,Standard,23.81
SHIP-002433,SKU-02081,165.61,North,Bulk,307.73
SHIP-002434,SKU-05542,37.77,East,Express,75.33
SHIP-002435,SKU-03148,11.11,East,Standard,254.78
SHIP-002436,SKU-07413,296.96,South,Standard,98.28
SHIP-002437,SKU-00663,910.71,North,Standard,193.53
SHIP-002438,SKU-01167,818.49,North,Standard,429.52
SHIP-002439,SKU-01763,749.67,East,Express,422.52
SHIP-002440,SKU-03159,26.34,West,Bulk,182.45
SHIP-002441,SKU-04690,486.6,East,Bulk,422.19
SHIP-002442,SKU-07440,141.52,West,Standard,406.58
SHIP-002443,SKU-07550,964.22,South,Bulk,419.95
SHIP-002444,SKU-05654,493.44,East,Express,397.85
SHIP-002445,SKU-00615,922.93,West,Standard,22.37
SHIP-002446,SKU-03197,68.16,North,Standard,222.42
SHIP-002447,SKU-04496,332.05,West,Bulk,47.31
SHIP-002448,SKU-04786,112.08,North,Bulk,211.26
SHIP-002449,SKU-09246,374.01,South,Express,33.75
SHIP-002450,SKU-00168,294.58,East,Express,90.6
SHIP-002451,SKU-01667,414.66,West,Bulk,114.81
SHIP-002452,SKU-03752,744.29,East,Bulk,161.88
SHIP-002453,SKU-06085,986.33,South,Standard,499.24
SHIP-002454,SKU-01190,821.98,South,Standard,168.54
SHIP-002455,SKU-01068,501.42,South,Bulk,427.49
SHIP-002456,SKU-09817,181.63,South,Express,286.35
SHIP-002457,SKU-01888,694.65,North,Bulk,89.21
SHIP-002458,SKU-06405,691.21,West,Standard,306.0
SHIP-002459,SKU-00852,932.17,South,Standard,314.22
SHIP-002460,SKU-04170,137.2,West,Express,450.87
SHIP-002461,SKU-09776,45.58,East,Express,441.62
SHIP-002462,SKU-09097,642.41,East,Bulk,414.64
SHIP-002463,SKU-03874,859.69,North,Express,338.25
SHIP-002464,SKU-03732,384.07,North,Express,334.51
SHIP-002465,SKU-07574,412.66,North,Bulk,192.45
SHIP-002466,SKU-05607,25.62,East,Bulk,135.22
SHIP-002467,SKU-04943,241.75,East,Standard,195.22
SHIP-002468,SKU-06710,606.3,West,Standard,431.87
SHIP-002469,SKU-08625,595.63,East,Standard,441.84
SHIP-002470,SKU-05199,277.98,North,Express,133.59
SHIP-002471,SKU-04592,219.47,East,Bulk,117.01
SHIP-002472,SKU-09613,186.77,East,Bulk,178.68
SHIP-002473,SKU-05527,730.97,South,Standard,446.79
SHIP-002474,SKU-05906,866.7,North,Standard,28.59
SHIP-002475,SKU-08491,661.57,East,Express,145.96
SHIP-002476,SKU-07405,736.36,North,Bulk,217.33
SHIP-002477,SKU-02305,741.66,West,Bulk,390.59
SHIP-002478,SKU-07486,821.27,West,Standard,411.32
SHIP-002479,SKU-09427,857.36,West,Express,382.94
SHIP-002480,SKU-00599,779.94,West,Bulk,241.73
SHIP-002481,SKU-01593,710.6,East,Express,52.22
